f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.07605342299139549,0.01666666666666663,806.0,829.0,236.0,199.0,106.0,537.0,650.0,383.0,157.0,742.0,143.0,330.0
0.0,0.07605342299139549,0.01666666666666663,806.0,829.0,236.0,199.0,106.71385914573358,537.0,650.0,383.0,157.0,742.0,143.0,330.0
0.0015,0.015819300964993423,0.0375,142.0,829.0,797.0,242.0,106.0,537.0,241.0,196.0,157.0,502.0,79.0,393.0
0.023,0.00012138406775653647,2.0875,860.0,220.0,134.0,23.0,577.0,82.0,844.0,402.0,439.0,342.67313349053916,346.0,37.0
0.0005,0.0053183298489946,2.1991666666666667,8.0,351.0,826.0,162.0,366.0,366.0,188.0,368.0,420.0,3.0,738.0,305.0
0.001,0.0012508103076738282,0.40416666666666673,142.0,220.0,134.0,23.0,577.0,82.0,844.0,110.0,805.0,720.0,143.0,393.0
0.248,0.000280233841676124,0.00125,353.0,694.0,181.0,289.96746678856385,288.0,537.0,844.0,110.0,805.0,720.0,79.0,348.0
0.0015,0.0006496601677556335,0.11208333333333326,142.0,829.0,797.0,242.0,106.0,504.0,241.0,247.0,948.0,502.0,346.0,393.0
0.0005,0.007884652943617813,0.1625,860.0,829.0,797.0,242.0,112.0,537.0,844.0,383.0,174.91240412246074,742.0,143.0,37.0
0.001,0.000782122356494395,0.6533333333333332,142.0,220.0,134.0,23.0,577.0,82.0,844.0,110.0,805.0,563.0,143.0,393.0
0.003,0.00651705538230115,0.0625,142.0,829.0,797.0,242.0,106.0,504.0,572.0,383.0,662.0,502.0,143.0,393.0
0.0565,0.0008934528228320588,0.0375,806.0,829.0,662.0,289.96746678856385,156.7333555682033,586.8629671548273,241.0,247.0,439.0,3.0,738.0,330.0
0.0045,0.0019854873726362614,0.0,142.0,829.0,797.0,242.0,106.0,504.0,241.0,29.0,948.0,502.0,346.0,393.0
0.0005,0.006988274321751123,0.29208333333333325,795.0,260.0,662.0,356.0,309.0,402.0,292.0,196.0,662.0,742.0,316.0,210.0
0.003,0.00699040967721577,0.0045833333333333715,806.0,829.0,662.0,289.96746678856385,106.0,504.0,241.0,383.0,439.0,563.0,844.0,330.0
0.0,0.01938907788490043,0.03375,142.0,829.0,662.0,69.3870465664785,156.7333555682033,698.0,241.0,383.0,157.0,502.0,346.0,393.0
0.0,0.08538240183756765,0.0033333333333333713,142.0,829.0,797.0,242.0,112.0,537.0,844.0,383.0,439.0,563.0,821.0,393.0
0.017,0.00169665681496674,0.0041666666666666284,806.0,829.0,662.0,289.96746678856385,156.7333555682033,586.8629671548273,241.0,247.0,439.0,674.0,844.0,330.0
0.157,0.00029259234482612956,0.03833333333333337,795.0,260.0,662.0,242.0,106.0,307.74985149899425,829.6856957481892,247.0,662.0,3.0,316.0,210.0
0.0,0.01457850866282944,0.05458333333333337,662.0,327.0,77.0,242.0,106.0,504.0,241.0,247.0,439.0,722.0,844.0,384.0
0.0005,0.015919615777033085,0.012083333333333371,806.0,829.0,662.0,334.0,309.0,617.0,650.0,200.0,439.0,720.0,844.0,330.0
0.0365,0.00021181350812274214,0.05083333333333337,806.0,829.0,797.0,356.0,798.0,617.0,50.0,239.0,805.0,720.0,79.0,330.0
0.036,0.0011889345405363128,0.05416666666666663,142.0,829.0,797.0,242.0,106.0,504.0,241.0,110.0,948.0,3.0,143.0,393.0
0.0015,0.006065307941966043,0.07041666666666663,806.0,829.0,662.0,69.3870465664785,106.0,504.0,241.0,383.0,439.0,657.0,844.0,330.0
0.0475,0.0009204209522832527,0.02,806.0,829.0,797.0,356.0,798.0,617.0,50.0,239.0,805.0,742.0,79.0,330.0
0.0255,0.0006422701150365539,0.5908333333333332,142.0,220.0,134.0,23.0,577.0,82.0,844.0,110.0,805.0,563.0,346.0,393.0
0.00029999999999995455,0.0566264491296071,0.024166666666666628,353.0,337.0,797.0,356.0,731.0,504.0,241.0,383.0,856.0,601.0,79.0,348.0
0.001,0.013208055198549982,0.15416666666666662,142.0,829.0,797.0,242.0,145.0,82.0,241.0,29.0,157.0,502.0,28.34375455145708,393.0
0.0045,0.00158420656961329,0.04208333333333337,662.0,327.0,77.0,334.0,106.0,504.0,241.0,228.0,662.0,722.0,844.0,384.0
