f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.020200000000000044,0.00034751439521295415,2.66625,731.0,660.0,122.0,227.0,751.0,258.0,657.0,187.0,599.0,106.0,530.0,68.0
0.0005,0.02055508983855253,0.07666666666666674,90.0,660.0,68.0,337.0,705.0,108.0,551.0,122.0,789.0,385.0,536.0,56.0
0.00029999999999995455,0.03361253598214938,0.00375,731.0,663.0,68.0,48.0,138.0,572.0,312.0,115.0,634.0,306.0,536.0,68.0
0.022700000000000047,0.0003647006866395073,1.4995833333333335,731.0,660.0,122.0,337.0,751.0,258.0,657.0,187.0,599.0,106.0,530.0,68.0
0.0,0.09314563567983261,0.00875,667.9173321336825,795.0,122.0,35.0,303.0,108.0,62.0,239.0,57.0,813.0,632.0,47.0
0.0145,0.006130654255687528,0.0,93.61356939016149,795.0,68.0,48.0,138.0,352.0,835.0,122.0,789.0,385.0,536.0,56.0
0.0012999999999999546,0.02952573314805462,0.00375,731.0,663.0,15.0,35.0,138.0,572.0,312.0,115.0,634.0,306.0,536.0,68.0
0.2165,0.0016982281110697998,0.0,669.0,795.0,112.0,349.0,141.0,64.0,816.0,246.0,427.0,368.0,203.0,340.0
0.00075,0.005499124039021242,0.6495833333333333,159.0,756.0,68.0,48.0,138.0,337.0,755.0,246.0,789.0,385.0,111.0,72.0
0.001,0.014156942436505513,0.06416666666666662,93.61356939016149,663.0,15.0,48.0,138.0,572.0,312.0,115.0,789.0,385.0,536.0,56.0
0.00020000000000004546,0.07139473066305727,0.05625,731.0,784.9375119320163,68.0,349.0,138.0,206.0,835.0,122.0,634.0,306.0,536.0,68.0
0.016,0.0013240406842239074,0.6291666666666668,817.0,826.0,270.0,47.0,904.0,715.0,755.0,122.0,447.0,397.0,536.0,305.0
0.0003500000000000227,0.01994907604615715,0.1025,669.0,16.0,700.0,196.0,751.0,258.0,171.0,75.0,857.0,749.0,632.0,340.0
0.005549999999999954,0.002003772807747815,1.8954166666666665,731.0,756.0,211.0,35.0,288.0,325.0,186.0,187.0,599.0,823.0,373.0,68.0
0.0005,0.012463473810738606,0.08833333333333326,685.0,267.0,227.0,48.0,433.0,440.0,62.0,234.0,149.0,90.0,536.0,47.0
0.0005,0.02765112503821216,0.01916666666666663,93.61356939016149,663.0,68.0,47.0,138.0,352.0,551.0,122.0,789.0,106.0,530.0,56.0
0.02,0.0005859761509750803,0.5429166666666667,669.0,267.0,227.0,190.0,130.0,736.0,551.0,122.0,427.0,368.0,203.0,340.0
0.005,0.007233386238274037,0.0016666666666666288,669.0,660.0,122.0,48.0,138.0,206.0,656.0,382.0,174.2456378235743,523.0,632.0,340.0
0.00029999999999995455,0.02621713774066133,0.14208333333333326,731.0,660.0,122.0,349.0,138.0,572.0,312.0,115.0,634.0,306.0,536.0,68.0
0.19745000000000004,0.002042126764062535,0.01875,731.0,756.0,68.0,48.0,433.0,440.0,62.0,234.0,149.0,823.0,373.0,68.0
1.222,0.0002442283606400198,2.0358333333333336,450.0,663.0,68.0,321.0,237.0,712.0,734.0,187.0,698.0,368.0,517.0,266.0
0.0022999999999999544,0.04081375143815171,0.0,731.0,267.0,122.0,327.0,288.0,352.0,551.0,122.0,789.0,106.0,530.0,68.0
0.0455,0.00538328514449712,0.0,93.61356939016149,795.0,68.0,349.0,138.0,352.0,835.0,246.0,789.0,385.0,536.0,56.0
0.4535,0.0008762353755667665,0.02916666666666663,450.0,776.0,68.0,350.0,49.0,108.0,734.0,122.0,698.0,368.0,715.0,266.0
0.034299999999999956,0.0007449879568716052,0.25166666666666676,731.0,839.0,122.0,190.0,130.0,736.0,551.0,122.0,789.0,106.0,530.0,68.0
0.00029999999999995455,0.009749158103725253,0.20875,731.0,663.0,123.0,35.0,751.0,258.0,551.0,122.0,634.0,306.0,536.0,68.0
0.0005,0.02486378557406334,0.04583333333333326,93.61356939016149,795.0,68.0,47.0,138.0,206.0,656.0,122.0,789.0,385.0,536.0,56.0
0.004049999999999955,0.02864402013357606,0.0,731.0,756.0,122.0,327.0,288.0,352.0,551.0,122.0,789.0,106.0,530.0,68.0
0.00075,0.003364155667159158,0.7679166666666667,817.0,756.0,211.0,35.0,288.0,64.0,551.0,246.0,118.0,397.0,536.0,305.0
0.0,0.013312543615841685,0.6333333333333333,817.0,826.0,270.0,47.0,904.0,715.0,755.0,122.0,427.0,759.0,536.0,305.0
0.088,0.0005667068810573286,0.8075,817.0,826.0,270.0,47.0,904.0,715.0,551.0,115.0,408.1530899636639,759.0,536.0,305.0
0.0555,0.0010084220317099699,0.03666666666666663,217.0,839.0,122.0,349.0,288.0,64.0,656.0,253.0,118.0,823.0,307.0,28.0
0.0007000000000000454,0.006097210253895513,0.14791666666666664,731.0,839.0,68.0,349.0,138.0,206.0,835.0,7.0,120.0,823.0,307.0,68.0
0.03245000000000005,0.002420405497389805,0.031666666666666746,731.0,756.0,211.0,35.0,288.0,258.0,312.0,115.0,634.0,306.0,373.0,68.0
0.0012000000000000454,0.021073200125189623,0.0225,731.0,267.0,211.0,35.0,288.0,64.0,551.0,246.0,118.0,385.0,536.0,68.0
0.0015,0.014575488619744108,0.02083333333333337,93.61356939016149,795.0,68.0,349.0,138.0,352.0,312.0,246.0,789.0,385.0,536.0,56.0
0.021,0.0005021298971698295,1.8541666666666665,93.61356939016149,795.0,735.0,350.0,751.0,266.1560937083244,734.0,187.0,698.0,368.0,536.0,56.0
0.0015,0.002699297570954453,0.06708333333333326,93.61356939016149,795.0,197.0,48.0,288.0,64.0,551.0,353.0,84.0,385.0,632.0,56.0
0.0,0.02707151543546005,0.0575,669.0,16.0,700.0,196.0,751.0,258.0,171.0,75.0,789.0,385.0,632.0,185.0
0.0105,0.015908669142586082,0.0,90.0,795.0,68.0,48.0,138.0,206.0,835.0,122.0,789.0,385.0,536.0,56.0
0.0095,0.0015199695851209562,0.7491666666666668,669.0,267.0,227.0,135.46612683317224,130.0,736.0,551.0,122.0,427.0,759.0,203.0,340.0
0.0005,0.040400720851417334,0.00041666666666662875,93.61356939016149,795.0,197.0,48.0,288.0,64.0,551.0,122.0,789.0,385.0,632.0,56.0
0.0,0.007730142940759355,1.155,93.61356939016149,795.0,735.0,311.0,138.0,206.0,656.0,187.0,599.0,823.0,536.0,56.0
0.2275,0.0002837951402672554,0.6408333333333333,90.0,31.0,122.0,321.0,49.0,352.0,171.0,382.0,510.0,692.0,536.0,56.0
0.0012000000000000454,0.008850003757138162,0.095,731.0,776.0,122.0,327.0,288.0,258.0,551.0,122.0,789.0,385.0,536.0,68.0
0.0185,0.00316614013416737,0.0016666666666666288,669.0,660.0,122.0,349.0,138.0,206.0,656.0,382.0,174.2456378235743,523.0,632.0,340.0
0.0,0.08009739970163238,0.0125,669.0,267.0,68.0,35.0,138.0,572.0,312.0,353.0,84.0,385.0,536.0,340.0
0.285,0.00031213228503681697,0.25833333333333336,669.0,795.0,112.0,48.0,141.0,206.0,835.0,122.0,789.0,368.0,203.0,340.0
0.051700000000000045,0.0013730212518699378,0.09458333333333337,731.0,795.0,68.0,349.0,751.0,206.0,835.0,7.0,120.0,823.0,307.0,68.0
4.999999999995453e-05,0.02071214150968703,0.15916666666666673,731.0,756.0,211.0,35.0,288.0,258.0,312.0,353.0,789.0,106.0,373.0,68.0
0.0,0.016657761641042716,0.3175,216.0,660.0,122.0,350.0,751.0,258.0,551.0,246.0,400.0,385.0,517.0,21.0
0.011,0.0017869234184659235,0.05166666666666663,669.0,267.0,227.0,190.0,751.0,258.0,551.0,353.0,342.0,523.0,715.0,340.0
0.0055,0.0022649153144097297,2.5741666666666667,93.61356939016149,795.0,735.0,321.0,751.0,266.1560937083244,734.0,187.0,698.0,759.0,536.0,56.0
0.006,0.022101007681901964,0.0,90.0,795.0,68.0,47.0,138.0,206.0,835.0,122.0,789.0,385.0,536.0,56.0
0.0012000000000000454,0.002368166218649957,0.11375,731.0,663.0,123.0,35.0,751.0,258.0,551.0,122.0,599.0,306.0,530.0,68.0
0.0017999999999999546,0.003335747678108939,0.002083333333333371,731.0,660.0,122.0,349.0,138.0,206.0,835.0,7.0,120.0,823.0,307.0,68.0
0.020799999999999954,0.0027288434248731283,0.00375,731.0,663.0,15.0,35.0,138.0,572.0,312.0,115.0,698.0,306.0,373.0,68.0
0.1085,0.00036762175925482546,0.04583333333333326,669.0,795.0,112.0,349.0,869.0,352.0,835.0,115.0,789.0,385.0,632.0,340.0
0.0007999999999999545,0.17289315516595327,0.0,731.0,663.0,122.0,349.0,288.0,64.0,551.0,122.0,789.0,106.0,530.0,68.0
