f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.016,0.0005408981840584115,1.8866666666666665,577.0,263.0,743.0,102.0,391.0,363.0,514.0,328.0,228.0,475.0,384.0,165.0
0.1345,0.00011105586852787383,0.6791666666666667,773.0,701.0,743.0,33.0,820.0,462.0,651.0,167.0,59.0,73.0,792.0,369.5346651104643
0.0,0.010330672739652613,0.04291666666666663,906.0,201.0,403.0,306.0,149.0,700.0,514.0,340.0,852.3037925132332,267.0,391.0,259.0
0.02225,0.006253118590431201,0.0,773.0,263.0,743.0,188.0,820.0,788.0,756.0,328.0,2.0,73.0,164.0,389.0
0.685,3.506528316791497e-05,0.0008333333333333712,773.0,786.0,310.0,9.0,928.0,843.0,514.0,243.0,451.0,73.0,46.0,389.0
0.074,0.0009158710759421813,0.01666666666666663,447.0,370.0,523.0,38.0,699.0,622.0,651.0,329.0,451.0,73.0,46.0,185.0
0.127,0.00043337112792457533,0.1125,577.0,786.0,416.0,26.0,699.0,622.0,608.0,21.0,451.0,73.0,625.0,165.0
0.0225,0.0022939152136246003,0.024166666666666742,845.0,617.0,642.3390663378531,33.0,786.1191246606567,843.0,651.0,243.0,818.0,812.0,384.0,253.0
0.0,0.03625914201733834,0.0,773.0,263.0,743.0,33.0,820.0,788.0,651.0,328.0,68.0,267.0,792.0,389.0
0.02625,0.004857623616432391,0.0,773.0,263.0,743.0,102.0,820.0,462.0,756.0,380.0,2.0,73.0,164.0,389.0
0.02225,0.0005753607954657508,0.33,845.0,617.0,743.0,33.0,820.0,843.0,756.0,408.0,451.0,73.0,625.0,253.0
0.0,0.005157904823830997,0.30875,845.0,617.0,743.0,33.0,820.0,462.0,661.0,21.0,2.0,608.0,625.0,253.0
0.00025,0.006332977391682487,0.0,773.0,263.0,743.0,33.0,820.0,149.0,756.0,380.0,59.0,267.0,792.0,389.0
0.0135,0.005095923320033134,0.0029166666666666286,906.0,201.0,403.0,306.0,149.0,700.0,514.0,340.0,818.0,267.0,391.0,259.0
0.02725,0.0009755624955487696,0.0,773.0,263.0,743.0,102.0,820.0,788.0,756.0,329.0,2.0,73.0,164.0,389.0
0.04575,0.00044205408070275106,1.51375,773.0,263.0,743.0,310.0,391.0,788.0,756.0,79.0,852.3037925132332,570.0,792.0,389.0
0.0,0.0008456750023082228,1.32875,636.0,617.0,743.0,101.64124407601916,820.0,462.0,661.0,243.0,451.0,73.0,625.0,98.0
0.0005,0.004891776944351816,1.25,577.0,263.0,743.0,102.0,391.0,363.0,514.0,328.0,2.0,594.039332192175,384.0,165.0
0.00075,0.0006643085640798701,0.033333333333333375,906.0,263.0,743.0,33.0,820.0,788.0,756.0,329.0,68.0,73.0,164.0,2.0
0.0185,0.004499230463312411,0.01666666666666663,447.0,370.0,416.0,38.0,699.0,622.0,651.0,329.0,451.0,73.0,46.0,185.0
