f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0006000000000000227,0.008807412781174967,0.06125,732.0,436.0,346.0,332.0,786.0,593.0,765.0,17.0,52.0,659.0,674.0,365.0
0.058299999999999956,0.0005831836556292304,0.065,825.0,628.0,536.0,157.0,203.0,109.0,303.0,110.0,747.0,368.0,586.0,69.0
0.0085,0.010707440961662141,0.00125,85.0,42.0,286.0,350.1474793208756,149.0,53.0,303.0,185.0,510.0,796.0,318.0,161.0
0.0,0.014299666977996202,0.20875,777.0,82.0,536.0,234.0,211.0,448.0,520.0,261.0,175.0,206.0,409.0,268.8254234508671
0.007649999999999977,0.0006590968896497671,0.16583333333333336,598.0,42.0,402.0,332.0,667.0,714.0,303.0,17.0,606.0,368.0,749.0,297.0
0.001,0.009957393359907122,0.05541666666666663,681.0,42.0,402.0,350.1474793208756,149.0,727.0,303.0,17.0,759.6815623537082,236.0,375.0,366.0
0.0005,0.002827183442531984,2.235,681.0,42.0,432.0,31.0,99.0,53.0,675.0,185.0,612.0,342.0,299.0,366.0
0.008600000000000023,0.007414632092625648,0.005833333333333371,732.0,436.0,309.0,332.0,786.0,593.0,765.0,17.0,52.0,659.0,375.0,365.0
0.0015,0.00426823658128159,0.22916666666666663,85.0,11.0,237.0,332.0,203.0,144.0,303.0,17.0,759.6815623537082,236.0,110.0,161.0
0.04214999999999998,0.004230730218787332,0.0029166666666666286,598.0,42.0,432.0,368.0,503.0,144.0,600.0,319.0,606.0,368.0,749.0,297.0
0.022,0.0064449360247543245,0.0,598.0,82.0,237.0,332.0,149.0,434.0,303.0,398.0,52.0,659.0,674.0,297.0
0.0085,0.010707440961662141,0.00125,85.0,42.0,286.0,350.0,149.0,53.0,303.0,185.0,510.0,796.0,318.0,161.0
0.04535000000000002,0.0032833777923802158,0.0029166666666666286,732.0,436.0,463.0,234.0,203.0,109.0,303.0,110.0,52.0,659.0,674.0,365.0
