f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.007579356726484622,0.46833333333333327,855.0,416.0,526.0,394.0,6.0,674.0,715.0,290.0,819.0,96.0,714.0,100.0
0.0085,0.010716579962595549,0.0008333333333333712,119.0,96.0,0.0,203.0,31.0,511.0,715.0,290.0,442.0,505.0,632.0,21.0
0.223,0.0007213607981396068,0.0,9.0,651.0,101.0,394.0,511.0,223.0,534.0,200.0,442.0,505.0,714.0,334.0
0.0005,0.0027575516205559166,0.6308333333333332,119.0,651.0,568.0,365.34726329327833,649.0,504.0,500.0,290.0,367.0,140.0,243.0,21.0
0.0045,0.011137821970810336,0.0008333333333333712,119.0,96.0,0.0,394.0,31.0,511.0,715.0,290.0,442.0,505.0,632.0,21.0
0.001,0.002282493674194559,0.6958333333333333,119.0,651.0,651.0,243.0,649.3780571405939,674.0,500.0,290.0,774.0,140.0,243.0,21.0
0.0255,0.0018001997083066986,0.0,23.0,378.0,526.0,203.0,649.0,674.0,715.0,184.820155053007,774.0,505.0,714.0,231.0
0.007,0.004462500327022871,0.0016666666666666288,119.0,378.0,16.0,394.0,649.0,674.0,844.0,236.0,442.0,505.0,632.0,21.0
0.61775,0.00047937556890447055,0.045,9.0,711.0,734.0,203.0,740.0,504.0,621.0,54.0,355.0,288.0,11.0,334.0
0.0555,0.00041286026473647257,0.7620833333333332,119.0,651.0,651.0,243.0,649.0,674.0,612.0,290.0,774.0,140.0,243.0,21.0
0.0,0.002967893644054774,0.7583333333333333,119.0,651.0,651.0,376.0,649.3780571405939,504.0,500.0,290.0,774.0,140.0,243.0,21.0
0.0225,0.0005713976200423701,0.4158333333333334,119.0,814.0,101.0,203.0,649.0,108.0,324.0,406.0,361.0,755.7215236207123,388.0,21.0
0.062,0.0003356877534889593,0.20833333333333326,9.0,378.0,0.0,376.0,649.3780571405939,504.0,534.0,200.0,442.0,505.0,228.0,334.0
0.001,0.019548202947988893,0.0,23.0,416.0,0.0,376.0,649.0,803.0,514.0,246.0,442.0,505.0,11.0,231.0
0.0065,0.005723393301836177,0.0016666666666666288,119.0,378.0,16.0,394.0,649.0,674.0,844.0,184.820155053007,442.0,505.0,632.0,21.0
0.0235,0.011637557757510152,0.0,9.0,378.0,0.0,376.0,649.0,504.0,844.0,290.0,442.0,505.0,714.0,334.0
0.017,0.0012569068848296472,0.5416666666666667,119.0,651.0,651.0,365.34726329327833,649.0,504.0,500.0,290.0,367.0,140.0,243.0,21.0
0.0555,0.00041286026473647257,0.7620833333333332,119.0,651.0,651.0,243.1185064971228,649.0,674.0,612.0,290.0,774.0,140.0,243.0,21.0
0.0,0.030147134366050966,0.02166666666666663,9.0,416.0,16.0,394.0,649.0,674.0,844.0,236.0,442.0,505.0,388.0,334.0
0.002,0.0014176749222914089,0.6308333333333332,119.0,651.0,568.0,365.34726329327833,649.0,504.0,500.0,184.820155053007,367.0,140.0,243.0,21.0
0.0015,0.017223595353604015,0.0,9.0,416.0,0.0,376.0,649.0,504.0,844.0,290.0,442.0,505.0,714.0,334.0
0.062,0.0003356877534889593,0.20833333333333326,9.0,378.0,0.0,376.0,649.0,504.0,534.0,200.0,442.0,505.0,228.0,334.0
0.0555,0.00041286026473647257,0.7620833333333332,119.0,651.0,651.0,243.0,649.3780571405939,674.0,612.0,290.0,774.0,140.0,243.0,21.0
0.223,0.0007213607981396068,0.0,9.0,651.0,101.0,394.0,511.0,223.0,534.7852976860208,200.0,442.0,505.0,714.0,334.0
