f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0005499999999999545,0.01017580478487436,0.5104166666666667,320.0,400.0,830.0,306.0,144.0,602.0,748.0,36.0,758.0,125.0,24.0,257.0
0.003,0.0037661165644971447,0.6495833333333333,295.0,555.0,507.0,326.0,899.0,246.0,716.8613584293455,366.0,58.0,78.0,724.0,105.0
0.0015,0.0062065911847183335,0.1175,470.0,400.0,24.0,326.0,211.0,686.0,391.0,252.0,88.99607718095001,832.0,564.0,398.0
0.097,0.0014106998656697475,0.055,470.0,52.0,645.0,250.0,899.0,109.0,391.0,366.0,88.99607718095001,601.0,724.0,398.0
0.022700000000000047,0.0048195948267798225,0.0041666666666666284,690.0,695.0,323.0,21.0,731.0,236.0,200.0,252.0,88.99607718095001,78.0,724.0,383.0
0.035,0.00014629372122751969,1.0091666666666668,470.0,400.0,24.0,326.0,211.0,338.0,391.0,252.0,88.99607718095001,832.0,564.0,398.0
0.0003500000000000227,0.002287830239145047,1.4341666666666666,897.0,39.0,57.0,21.0,806.0,338.0,529.0,280.0,58.0,770.0,416.0,134.0
0.003,0.004171798472672747,0.6145833333333333,503.0,52.0,645.0,21.0,144.0,602.0,200.0,366.0,233.0,71.0,166.0,320.0
0.04479999999999996,0.004740192515593634,0.0,690.0,695.0,323.0,21.0,731.0,686.0,200.0,280.0,835.0,720.0,644.0,383.0
4.999999999995453e-05,0.05495940147359051,0.008333333333333371,0.0,227.0,645.0,21.0,731.0,686.0,391.0,280.0,682.0,770.0,156.0,383.0
0.9945,0.00027738231872663174,0.04208333333333337,940.0,259.0,712.0,106.55301760493279,899.0,759.5984768711595,259.0,17.0,389.0,78.0,724.0,290.0
0.00020000000000004546,0.022442015327150396,0.11041666666666664,503.0,52.0,282.0,21.0,731.0,686.0,660.0,366.0,233.0,71.0,166.0,320.0
0.0037000000000000453,0.005480698963425946,0.26041666666666674,503.0,52.0,54.0,408.0,731.0,686.0,150.0,366.0,233.0,71.0,166.0,320.0
0.004,0.0015118239020232465,0.02875,320.0,400.0,830.0,75.0,211.0,338.0,391.0,252.0,758.0,125.0,24.0,257.0
0.5157999999999999,0.00034739401847804944,0.11625,295.0,614.0,739.0,369.0,731.0,759.5984768711595,704.0,36.0,88.99607718095001,78.0,724.0,105.0
0.00020000000000004546,0.056116728741722605,0.0041666666666666284,690.0,695.0,323.0,21.0,731.0,236.0,660.0,280.0,88.99607718095001,78.0,724.0,383.0
