f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.394,0.0006186113476249856,0.44166666666666665,155.0,641.0,614.0,257.0,877.0,318.0,459.0,178.0,598.0,704.0,616.0,229.0
0.045,0.00021570973831492742,0.5583333333333332,365.0,506.0,171.0,3.0,141.0,73.0,646.0,311.0,496.0,790.0,449.0,258.0
0.0005,0.0533362897210525,0.005416666666666629,854.0,625.0,506.0,360.0,304.0,60.0,382.0,19.0,149.0,679.0,86.0,383.0
0.007,0.0038572819525103668,0.0,155.0,625.0,506.0,360.0,304.0,768.0,755.0,56.0,76.0,679.0,616.0,229.0
0.0006499999999999773,0.05300862579625505,0.0045833333333333715,188.0,824.0,4.0,54.0,877.0,318.0,661.0,341.0,598.0,749.0,8.0,188.0
0.0045,0.0030350536301987597,0.06333333333333326,155.0,641.0,662.0,54.0,785.0,143.42071475994896,382.0,341.0,598.0,129.0,616.0,229.0
0.0027000000000000457,0.03482862247491095,0.005,365.0,839.0,701.0,397.0,261.0,218.0,106.0,311.0,727.0,611.0,660.1439615489601,258.0
0.511,0.0003162693399856146,0.25416666666666676,365.0,506.0,171.0,3.0,785.0,143.42071475994896,755.0,341.0,149.0,704.0,616.0,258.0
0.005,0.0012134369986563955,0.008333333333333371,155.0,824.0,677.0,54.0,877.0,318.0,459.0,389.6871094560007,598.0,679.0,616.0,229.0
0.0005,0.0031040529824435128,0.11791666666666674,365.0,382.0,842.0,3.0,877.0,318.0,459.0,105.0,341.0,387.0,158.0,258.0
0.001,0.035998121247327014,0.005416666666666629,854.0,506.0,506.0,360.0,304.0,60.0,382.0,19.0,149.0,679.0,86.0,383.0
0.0005,0.02960067970343129,0.00625,155.0,625.0,506.0,360.0,304.0,288.0,589.0,22.16238015744279,598.0,679.0,616.0,229.0
0.001,0.04454816397722103,0.0008333333333333712,155.0,641.0,842.0,408.0,877.0,318.0,382.0,404.0,139.0,247.0,616.0,229.0
0.0015,0.004373086097948198,0.005416666666666629,760.0,839.0,15.0,35.0,68.0,402.0,661.0,161.0,439.0,259.061230385926,630.0,363.4673837992215
0.003,0.023328297058055204,0.0,155.0,625.0,506.0,360.0,304.0,768.0,755.0,56.0,76.0,278.0,616.0,229.0
0.8625,0.0010061155675348873,0.00375,155.0,842.0,842.0,196.0,877.0,318.0,459.0,390.0,139.0,704.0,733.0,229.0
0.0005,0.02960067970343129,0.00625,155.0,625.0,506.0,360.0,304.0,288.0,589.0,22.16238015744279,598.0,679.0,616.8852758021551,229.0
0.013,0.0010925724064652464,0.0,155.0,625.0,506.0,360.0,304.0,768.0,755.0,406.0,76.0,679.0,616.0,229.0
0.395,0.00027415064531290687,0.44166666666666665,155.0,641.0,614.0,3.0,877.0,318.0,459.0,178.0,598.0,704.0,616.0,229.0
0.586,0.0002656590545993499,0.00791666666666663,155.0,641.0,677.0,54.0,877.0,768.0,755.0,228.0,661.0,704.0,86.0,229.0
0.007,0.0038572819525103668,0.0,155.0,625.0,506.0,360.0,304.0,768.0,755.0,56.0,76.0,679.0,616.8852758021551,229.0
0.0105,0.0025060559255520756,0.00625,155.0,625.0,506.0,360.0,304.0,288.0,589.0,22.16238015744279,598.0,278.0,616.0,229.0
0.0255,0.00021476728701282698,2.2825,760.0,382.0,15.0,157.0,332.0,143.42071475994896,661.0,133.0,439.0,289.0,630.0,360.0
0.0005,0.19786273544552027,0.005,18.0,525.0,701.0,188.0,68.0,402.0,661.0,19.0,341.0,387.0,158.0,140.0
0.004399999999999977,0.009208660685652103,0.0,155.0,625.0,506.0,360.0,304.0,768.0,750.0,56.0,76.0,679.0,616.0,229.0
0.0,0.0034098669116445555,0.008333333333333371,155.0,824.0,677.0,196.0,877.0,318.0,459.0,389.6871094560007,598.0,679.0,616.0,229.0
0.004850000000000023,0.0020361808526861364,0.07541666666666663,155.0,625.0,614.0,360.0,877.0,318.0,459.0,390.0,139.0,749.0,733.0,229.0
0.022,0.0007345551231815749,0.012916666666666628,760.0,839.0,15.0,3.0,68.0,661.0,661.0,228.0,439.0,259.061230385926,630.0,363.4673837992215
0.621,0.00019478134769140723,0.2,155.0,641.0,677.0,54.0,877.0,768.0,755.0,133.0,661.0,704.0,616.0,229.0
0.8625,0.0010061155675348873,0.00375,155.69530632962662,842.0,842.0,196.0,877.0,318.0,459.0,390.0,139.0,704.0,733.0,229.0
0.0195,0.0005408540287895484,1.1825,760.0,382.0,15.0,157.0,332.0,143.42071475994896,661.0,133.0,76.0,679.0,630.0,360.0
0.003,0.01864735073437316,0.005,155.0,625.0,506.0,196.0,68.0,402.0,755.0,56.0,598.0,679.0,616.0,229.0
0.394,0.0006186113476249856,0.44166666666666665,155.69530632962662,641.0,614.0,257.0,877.0,318.0,459.0,178.0,598.0,704.0,616.0,229.0
0.014899999999999977,0.0007276697674901882,0.25875,155.0,638.8597205062429,662.0,3.0,785.0,143.42071475994896,750.0,133.0,692.0,387.0,504.0,229.0
0.395,0.00027415064531290687,0.44166666666666665,155.69530632962662,641.0,614.0,3.0,877.0,318.0,459.0,178.0,598.0,704.0,616.0,229.0
0.01789999999999998,0.0006720104876016615,0.14583333333333326,155.0,638.8597205062429,662.0,196.0,785.0,143.42071475994896,750.0,228.0,692.0,387.0,504.0,229.0
0.003,0.0024782530653238793,1.31625,760.0,641.0,842.0,240.0,877.0,73.0,646.0,228.0,439.0,289.0,630.0,360.0
