f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.856,0.00023998532837758143,0.14958333333333326,656.0,827.0,514.0,259.0,535.0,279.0,759.0,329.0,623.0,550.0,536.0,345.0
1.1895,0.0004172720186168788,0.13875,54.0,707.0,688.0,259.0,535.0,279.0,490.0,373.7642360640005,83.0,116.0,702.0,190.0
0.14820000000000005,0.0002517272500384573,1.55875,0.0,798.0,754.0,370.0,129.0,100.0,54.0,340.0,171.0,478.0,271.56721657408866,382.0
0.0035,0.0034278340152887597,0.31083333333333335,213.0,802.0,514.0,259.0,429.0,405.0,813.0,368.0,33.0,419.0,827.0,217.0
0.002,0.009135787635963191,0.06416666666666675,54.0,94.0,83.0,358.0,303.0,822.0,94.0,373.7642360640005,385.0,75.0,19.0,190.0
0.236,0.00043303196374703217,0.0016666666666666288,83.0,218.0,846.0,248.0,623.0,822.0,759.0,358.0,495.0,550.0,184.0,115.0
0.002,0.012846921614273265,0.00125,0.0,519.0,846.0,259.0,429.0,100.0,540.0,374.0,495.0,773.0,228.7084821863196,382.0
0.0,0.0006804430348406607,0.6304166666666667,213.0,798.0,83.0,256.0,429.0,100.0,540.0,374.0,495.0,773.0,632.0,217.0
0.0,0.0067328492754473715,0.5108333333333334,164.0,513.0,814.0,259.0,389.0,288.0,214.0,196.0,495.0,773.0,827.0,252.0
0.048,0.004381169687594903,0.00125,0.0,519.0,846.0,259.0,389.0,100.0,540.0,374.0,385.0,773.0,228.7084821863196,382.0
0.004,0.004540165859563026,0.05375,529.0,149.0,814.0,259.0,429.0,240.0,24.0,340.0,623.0,773.0,827.0,59.0
0.0,0.013601859821597515,0.12291666666666663,529.0,149.0,156.0,47.0,320.0,651.0,823.0,340.0,623.0,773.0,827.0,59.0
0.0015,0.004016615839481407,0.08625,529.0,463.0,811.0,259.0,429.0,405.0,540.0,374.0,623.0,54.0,827.0,59.0
0.098,0.00018014868330968367,2.1808333333333336,529.0,149.0,846.0,126.0,845.0,138.0,24.0,340.0,623.0,550.0,472.0,59.0
0.0,0.037345156569386743,0.00041666666666662875,529.0,798.0,846.0,259.0,429.0,279.0,87.83579112975724,114.0,178.0,550.0,632.0,59.0
0.031,0.0003412875249954754,2.5683333333333334,0.0,218.0,372.0,283.0,106.66969035795496,453.0,329.0,196.0,866.0,54.0,632.0,382.0
0.0005,0.07735251633145845,0.0,213.0,798.0,846.0,259.0,389.0,279.0,87.83579112975724,374.0,178.0,54.0,632.0,217.0
0.0035,0.008516063158293683,0.02,529.0,802.0,514.0,259.0,429.0,405.0,813.0,368.0,43.99850001593228,116.0,827.0,59.0
0.0035,0.07186512544963874,0.0,213.0,798.0,514.0,259.0,389.0,279.0,87.83579112975724,372.34223831960645,178.0,550.0,632.0,217.0
0.191,0.004928656490809265,0.0,54.0,615.8211760641356,514.0,260.0,623.0,822.0,24.0,323.0,495.0,116.0,228.7084821863196,140.9762311618641
0.015,0.010179499350779896,0.00041666666666662875,529.0,798.0,846.0,259.0,389.0,279.0,87.83579112975724,372.34223831960645,178.0,550.0,632.0,59.0
0.004,0.0672011127517069,0.0,213.0,798.0,514.0,259.0,389.0,279.0,87.83579112975724,372.34223831960645,178.0,54.0,632.0,217.0
0.198,0.0033750566359021282,0.0,54.0,615.8211760641356,514.0,47.0,623.0,822.0,24.0,349.0,385.0,116.0,228.7084821863196,140.9762311618641
0.079,0.0028970108977441006,0.008333333333333371,54.0,802.0,814.0,260.0,623.0,822.0,813.0,71.32135123580142,866.0,54.0,228.7084821863196,140.9762311618641
0.015,0.010179499350779896,0.00041666666666662875,529.0,798.0,846.812767348786,259.0,389.0,279.0,87.83579112975724,372.34223831960645,178.0,550.0,632.0,59.0
0.12825,0.0031807908551177056,0.0008333333333333712,529.0,690.0,846.0,259.0,740.0,755.0,490.0,374.0,190.0,550.0,632.0,59.0
0.0325,0.0036405579887577384,0.00625,529.0,149.0,846.0,260.0,320.0,138.0,823.0,340.0,623.0,773.0,827.0,59.0
0.0595,0.0018243572989865107,0.020416666666666628,529.0,513.0,814.0,259.0,389.0,279.0,87.83579112975724,372.34223831960645,178.0,54.0,632.0,59.0
0.71175,0.001333872192055114,0.0008333333333333712,54.0,802.0,814.0,248.0,740.0,755.0,60.0,358.0,83.0,116.0,146.0,140.9762311618641
0.0225,0.00708075206227127,0.00041666666666662875,529.0,798.0,514.0,259.0,389.0,279.0,87.83579112975724,114.0,178.0,54.0,632.0,59.0
0.0755,0.0008577781096161502,0.0125,0.0,218.0,814.0,361.0,303.0,516.0,24.0,374.0,495.0,773.0,228.7084821863196,382.0
0.0005,0.07735251633145845,0.0,213.0,798.0,846.0,259.0,389.6158286137802,279.0,87.83579112975724,374.0,178.0,54.0,632.0,217.0
0.187,0.008797457880420578,0.0,54.0,615.8211760641356,514.0,260.0,623.0,822.0,24.0,349.0,385.0,116.0,228.7084821863196,140.9762311618641
