f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.009926347423313222,0.6991666666666667,827.0,386.0,124.0,300.0,910.0,73.0,715.0,230.0,587.0,795.0,536.0,73.24796612691381
0.021,0.001684123305817521,0.011666666666666629,930.0,386.0,709.0,323.0,870.0,739.0,717.0,167.0,254.0,240.0,229.0,115.0
0.0045,0.00333262686810271,0.11583333333333326,930.0,426.6871731737998,737.0,140.0,300.0,767.0,84.0,354.0,254.0,336.0,608.0,115.0
0.0005,0.011316455931729082,0.06333333333333337,434.0,818.0,124.0,323.0,300.0,739.0,345.0,203.0,780.0,0.0,206.0,312.0
0.004,0.00508750286998031,0.024166666666666628,879.0,368.0,606.0,346.0,818.0,227.0,84.0,243.0,254.0,0.0,222.0,188.0
0.0025,0.011004242987502555,0.0075,930.0,368.0,709.0,161.0,910.0,73.0,717.0,161.0,254.0,240.0,229.0,115.0
0.0005,0.01856817262947272,0.0,930.0,368.0,651.0,407.0,870.0,227.0,345.0,161.0,254.0,0.0,88.0,115.0
0.019,0.002562359634832008,0.011666666666666629,930.0,386.0,709.0,407.0,870.0,739.0,717.0,161.0,254.0,240.0,229.0,115.0
0.003,0.009885671894166777,0.0016666666666666288,306.0,426.6871731737998,248.0,328.0,818.0,767.0,717.0,190.0,148.0,126.0,222.0,124.0
0.0005,0.0041945458884050275,0.1275,306.0,368.0,124.0,328.0,300.0,767.0,43.0,398.0,254.0,296.0,88.0,124.0
0.0025,0.005154491678037163,0.07166666666666663,930.0,386.0,648.0606722680269,323.0,870.0,739.0,843.0,26.0,159.0,240.0,608.0,115.0
0.0,0.015264471389227477,0.11083333333333337,879.0,386.0,606.0,407.0,870.0,80.0,123.17685434819764,190.0,436.0,126.0,608.0,188.0
0.095,0.0005530180912461392,0.0075,930.0,368.0,709.0,381.0,910.0,73.0,717.0,203.0,254.0,240.0,229.0,115.0
0.182,0.00019577158832203914,0.3983333333333334,930.0,426.6871731737998,737.0,328.0,685.0,739.0,123.17685434819764,190.0,496.0,0.0,608.0,115.0
0.002,0.010530862631911785,0.01,827.0,386.0,602.0,267.0,870.0,767.0,43.0,384.0,254.0,675.0,536.0,73.24796612691381
0.002,0.012128541141738242,0.0008333333333333712,930.0,368.0,651.0,323.0,300.0,227.0,43.0,190.0,254.0,240.0,88.0,115.0
0.007,0.0020385621711406935,0.1325,879.0,368.0,606.0,346.0,870.0,227.0,84.0,243.0,254.0,0.0,222.0,188.0
0.179,0.0006809004605304766,0.0008333333333333712,434.0,818.0,124.0,323.0,870.0,739.0,715.0,167.0,780.0,795.0,206.0,312.0
0.0005,0.011695606750971076,0.01,827.0,386.0,72.73876413186552,267.0,870.0,767.0,43.0,384.0,254.0,675.0,222.0,73.24796612691381
0.007,0.010103794372432822,0.0,930.0,386.0,651.0,323.0,870.0,227.0,345.0,167.0,254.0,0.0,88.0,115.0
0.0205,0.0024109960227981747,0.0016666666666666288,306.0,426.6871731737998,248.0,407.0,818.0,767.0,717.0,243.0,148.0,126.0,222.0,124.0
0.075,0.002068679721392279,0.0,930.0,368.0,737.0,407.0,870.0,227.0,345.0,398.0,254.0,0.0,88.0,115.0
0.001,0.004334799553124177,0.09583333333333326,434.0,826.2149556853657,124.0,323.0,300.0,739.0,717.0,243.0,587.0,795.0,206.0,312.0
0.0015,0.0017992239414400155,1.6604166666666664,922.0,590.0,549.0,407.0,685.0,731.0,196.0,33.0,350.0,482.0,551.0,98.0
0.0695,0.008831563359215614,0.0,930.0,386.0,737.0,407.0,870.0,227.0,345.0,398.0,254.0,0.0,88.0,115.0
0.014,0.0002636253954079757,0.07166666666666663,930.0,386.0,737.0,323.0,870.0,739.0,843.0,26.0,159.0,240.0,608.0,115.0
0.0065,0.005985713237854381,0.01,827.0,386.0,602.0,267.0,870.0,767.0,43.0,384.0,254.0,675.0,608.0,73.24796612691381
0.008450000000000046,0.002400796861267824,0.05166666666666674,879.0,768.0,748.0,140.0,300.0,767.0,84.0,354.0,254.0,336.0,608.0,188.0
0.032549999999999954,0.0008362572476884611,0.04666666666666663,448.0,768.0,748.0,323.0,870.0,758.7460399979907,73.0,243.0,148.0,306.0,222.0,336.0
0.011,0.001976079375712572,0.012916666666666628,448.0,368.0,67.0,407.0,870.0,739.0,715.0,190.0,496.0,296.0,634.0,336.0
0.0965,0.0015051087703872713,0.00041666666666662875,434.0,426.6871731737998,72.73876413186552,267.0,471.0,767.0,196.0,384.0,436.0,126.0,608.0,312.0
0.00045000000000004547,0.0050499052674160844,0.22333333333333324,930.0,768.0,748.0,161.0,300.0,767.0,345.0,161.0,780.0,20.0,634.0,115.0
0.005,0.01103313239874171,0.0,930.0,386.0,651.0,407.0,870.0,227.0,345.0,161.0,254.0,0.0,88.0,115.0
0.0,0.011901373406430387,0.225,930.0,386.0,651.0,407.0,870.0,227.0,84.0,190.0,254.0,0.0,88.0,115.0
0.004,0.00783133863506782,0.011666666666666629,930.0,368.0,709.0,323.0,870.0,739.0,717.0,161.0,254.0,240.0,229.0,115.0
0.001,0.007892732009209844,0.011666666666666629,930.0,386.0,709.0,323.0,870.0,739.0,717.0,167.0,254.0,240.0,222.0,115.0
0.00045000000000004547,0.012329757328639848,0.07041666666666674,448.0,768.0,748.0,161.0,870.0,767.0,73.0,375.0,22.0,306.0,615.0,336.0
0.004,0.004531683572330804,0.07166666666666663,930.0,386.0,737.0,328.0,870.0,739.0,843.0,190.0,159.0,240.0,608.0,115.0
0.01,0.009152573567006038,0.0,930.0,368.0,737.0,323.0,870.0,227.0,345.0,161.0,254.0,0.0,88.0,115.0
0.0005,0.0018171136293030625,0.30416666666666664,930.0,386.0,651.0,328.0,300.0,227.0,84.0,190.0,254.0,0.0,88.0,115.0
0.022,0.0030376804969802704,0.0008333333333333712,930.0,386.0,737.0,323.0,838.4625690273126,227.0,717.0,354.0,254.0,240.0,608.0,115.0
0.0,0.006059686044047772,1.6604166666666664,922.0,590.0,549.0,328.0,685.0,731.0,196.0,230.0,350.0,482.0,551.0,102.87909503408653
0.009,0.008337493105721138,0.0008333333333333712,930.0,386.0,72.73876413186552,328.0,300.0,227.0,43.0,167.0,254.0,240.0,88.0,115.0
0.0055,0.002321768926498511,0.14875,306.0,380.0,248.0,407.0,685.0,739.0,123.17685434819764,190.0,496.0,306.0,615.0,124.0
0.0095,0.0032313324324495904,0.0008333333333333712,930.0,386.0,737.0,372.24613265582883,838.4625690273126,227.0,717.0,354.0,254.0,240.0,608.0,115.0
0.0335,0.009016839931616932,0.0,930.0,386.0,737.0,407.0,870.0,227.0,345.0,397.75369531206024,254.0,0.0,88.0,115.0
