f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.00025,0.012701903398038518,0.00625,482.0,526.0,142.0,334.0,760.0,756.0,797.0,75.65266969681466,475.0,656.6063461691948,513.0,384.0
0.0,0.0016252597462474256,0.045,93.0,768.0,36.235849740135876,252.0,822.0,762.0,719.1810669810236,356.0,475.0,227.0,645.0,342.0
0.062,0.00018324451009438597,0.89,80.0,179.0,773.0,334.0,760.0,762.0,736.0,243.0,146.0,646.0,486.0,286.0
0.0135,0.000309155812629503,0.5425,93.0,768.0,36.235849740135876,252.0,759.0,68.0,536.0,356.0,635.0,646.0,536.0,342.0
0.001,0.041819410206390614,0.0,824.0,534.0,48.0,346.0,822.0,585.0,719.1810669810236,388.0,166.0,92.0,298.0,36.0
0.0325,0.00016302711651692195,2.5195833333333333,462.0,79.0,491.0,160.0,174.0,585.0,353.0,388.0,166.0,92.0,431.0,41.0
0.423,0.0003723131517302116,0.0,277.0,96.0,704.0,346.0,174.0,68.0,719.1810669810236,36.0,475.0,92.0,730.0,323.0
0.0015,0.01597082450375316,0.0,277.0,260.0,83.0,252.0,759.0,68.0,353.0,356.0,475.0,92.0,730.0,327.2901154990687
0.307,0.0009100936063374958,0.0,277.0,641.0,704.0,252.0,174.0,68.0,738.0,243.0,475.0,92.0,730.0,349.40429172536557
0.013,0.0010394316630189181,0.09333333333333325,93.0,768.0,36.235849740135876,334.0,759.0,68.0,501.05674195460483,356.0,146.0,646.0,536.0,358.46082154880605
0.002,0.01442764081683886,0.0,277.0,260.0,83.0,334.0,759.0,68.0,353.0,356.0,475.0,92.0,730.0,327.2901154990687
0.019,0.0016352536958040072,0.007083333333333371,824.0,534.0,48.0,160.0,224.0,762.0,719.1810669810236,71.0,782.0,675.0,645.0,36.0
0.0245,0.0021951200182452196,0.00625,93.0,768.0,36.235849740135876,160.0,224.0,762.0,736.0,356.0,475.0,31.0,730.0,342.0
0.003,0.0011470271427668456,0.01375,824.0,534.0,48.0,160.0,224.0,762.0,710.0,389.63145335760396,166.0,646.0,298.0,36.0
0.3525,0.0004325105473134188,0.0,277.0,641.0,704.0,252.0,174.0,68.0,699.3015609408257,356.0,475.0,92.0,730.0,323.0
0.014,0.0035509159030489594,0.00125,824.0,534.0,48.0,334.0,224.0,585.0,353.0,388.0,166.0,646.0,536.0,36.0
0.9955,0.00032943183181569454,0.01333333333333337,681.0,807.0,686.0,346.0,759.0,730.0,672.0,71.0,635.0,487.0,712.0,224.0
