f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.04220507632064253,0.05791666666666674,859.5895930731617,510.26142267397154,823.0,232.0,425.0,386.0,845.0,226.0,428.0,692.0,410.2653737224964,114.0
0.0,0.040284556876487576,0.06666666666666662,880.0,347.0,202.0,371.0,648.0,386.0,845.0,226.0,428.0,692.0,169.0,114.0
0.0,0.004350070946968254,0.40416666666666673,414.0,581.0,601.0,371.0,360.0,400.0,845.0,341.0,502.0,151.0,427.7306426239737,366.0
0.0005,0.001350899935439267,0.9895833333333333,414.0,586.0,823.0,8.0,621.0,386.0,37.0,399.0,830.0,331.5358958033261,417.4249487490203,366.0
0.0011000000000000228,0.0025518526974322294,0.09166666666666674,414.0,581.0,601.0,371.0,360.0,400.0,750.0,403.0,830.0,344.0,479.0,366.0
0.0005,0.014479320854079315,0.0,896.0,802.0,634.0,371.0,464.0,386.0,732.0,403.0,830.0,344.0,717.0,313.0
0.0,0.017212984925911837,0.08416666666666674,859.5895930731617,802.0,601.0,36.0,476.0,386.0,719.0,341.0,428.0,692.0,410.2653737224964,114.0
0.0065,0.001285316191031658,0.09833333333333337,880.0,510.26142267397154,202.0,36.0,621.0,74.4850195707094,461.0,267.0,428.0,692.0,169.0,114.0
0.0975,0.0005143794382011259,0.3079166666666667,880.0,510.26142267397154,823.0,232.0,425.0,206.0,232.0,407.0,3.0,692.0,169.0,114.0
0.0145,0.001699197844714506,0.02583333333333337,880.0,510.26142267397154,808.0,373.0,31.0,621.0,845.0,226.0,428.0,692.0,399.0,114.0
0.0015,0.004461227073527117,0.01833333333333337,510.0,494.0,248.0,394.0,425.0,386.0,845.0,226.0,428.0,692.0,720.0,349.0
0.1285,0.0013934526815349087,0.0041666666666666284,880.0,494.0,803.0,8.0,648.0,386.0,461.0,226.0,428.0,692.0,169.0,114.0
0.109,0.00018020702777318202,0.3079166666666667,880.0,510.26142267397154,803.0,232.0,425.0,206.0,232.0,407.0,3.0,692.0,169.0,114.0
0.0035,0.004480078795362509,0.0008333333333333712,896.0,802.0,634.0,371.0,464.0,229.0,732.0,394.0,437.0,164.0,717.0,313.0
0.007,0.0008819525316092929,0.048333333333333374,880.0,510.26142267397154,202.0,36.0,621.0,74.4850195707094,461.0,226.0,154.0,692.0,169.0,114.0
1.0085,0.001226524223741712,0.0033333333333333713,929.0,540.0,601.0,248.0,464.0,206.0,131.0,257.0,82.0,659.0,809.0,29.0
0.0015,0.004461227073527117,0.01833333333333337,510.0,494.0,248.0,373.0,425.0,386.0,845.0,226.0,428.0,692.0,720.0,349.0
0.015,0.00044816641771170307,0.45333333333333325,880.0,586.0,222.0,378.0,31.0,229.0,232.0,407.0,3.0,692.0,169.0,114.0
4.999999999995453e-05,0.03342330251431005,0.0575,880.0,586.0,202.0,8.0,31.0,229.0,748.0,256.0,112.0,687.0,720.0,114.0
0.9104500000000001,0.000778741052302295,0.054166666666666745,929.0,540.0,601.0,36.0,31.0,229.0,748.0,341.0,502.0,659.0,809.0,29.0
0.022,0.0030683167652317774,0.0,896.0,802.0,634.0,371.0,464.0,229.0,732.0,403.0,830.0,344.0,717.0,313.0
0.072,0.0003544778474219569,3.3875,295.0,82.0,590.0,394.0,114.0,439.0,719.0,226.0,159.0,250.0,775.0,89.0
0.9295,0.000360999358084209,0.1075,929.0,540.0,601.0,248.0,464.0,206.0,719.0,341.0,502.0,659.0,809.0,29.0
0.02,0.0060279613014149296,0.0,896.0,586.0,803.0,8.0,464.0,208.0,732.0,403.0,830.0,344.0,717.0,313.0
0.0,0.0070018412366114734,0.21333333333333326,73.0,802.0,634.0,371.0,134.0,621.0,131.0,226.0,830.0,412.0,461.0,59.0
0.0595,0.0014811866939086799,0.0033333333333333713,807.0,387.0,202.0,248.0,464.0,206.0,719.0,226.0,112.0,687.0,3.0,276.0
0.0025,0.008166166145031453,0.0008333333333333712,896.0,586.0,634.0,371.0,464.0,229.0,732.0,394.0,437.0,164.0,717.0,313.0
0.0005,0.0034809101250387452,0.02166666666666663,73.0,802.0,634.0,371.0,134.0,621.0,131.0,226.0,830.0,412.0,537.0,59.0
0.0295,0.0017799133419622308,0.0,896.0,586.0,803.0,373.0,464.0,208.0,732.0,403.0,830.0,344.0,717.0,313.0
0.0,0.05743715994213071,0.0041666666666666284,896.0,586.0,634.0,8.0,648.0,386.0,131.0,389.0,830.0,344.0,717.0,313.0
0.001,0.008313974623806977,0.0,896.0,586.0,803.0,8.0,464.0,208.0,732.0,403.0,830.0,344.0,479.0,313.0
0.9569500000000001,0.0007141749358576015,0.03916666666666663,929.0,802.0,601.0,373.0,621.0,229.0,748.0,341.0,502.0,659.0,809.0,29.0
