f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.1205,1.9731963158414483e-05,0.19375,251.0,620.1055933408092,661.0,134.0,663.0,620.0,834.0,350.0,685.0,464.0,247.0,59.0
0.01825,0.0009650856953282749,0.175,77.0,756.6570205176781,357.0,257.0,853.0,634.0,834.0,271.0,19.0,194.0,490.0,305.0
0.232,0.001198149255949535,0.00125,846.0,840.0,218.0,190.0,213.0,620.0,307.0,350.0,598.0,301.0,760.0,367.0
0.0125,0.001023551796996885,0.6329166666666668,150.0,161.0,160.0,346.0,29.0,634.0,579.0,252.0,888.0,537.0,792.0,400.0
0.0,0.007639185219446941,3.32625,91.0,161.0,51.0,336.0,803.0,699.0,293.0,142.0,213.0,396.0,194.0,155.0
0.011,0.0005828741289587618,2.4216666666666664,225.0,161.0,51.0,12.0,803.0,281.0,792.0,7.0,213.0,396.0,194.0,81.0
0.0,0.01549098669151981,0.0475,251.0,620.1055933408092,82.0,8.0,480.0,318.0,834.0,59.0,685.0,464.0,247.0,59.0
0.0005,0.046421174910549555,0.0,851.0,734.0,648.0,164.0,948.0,620.0,728.0,261.0,204.0,301.0,760.0,1.0
0.0,0.012975434968679622,0.36916666666666675,225.0,468.0,6.0,336.0,948.0,762.6679556286864,432.0,231.16222758362048,755.0,149.0,792.0,81.0
0.0195,0.0010864472806629566,0.10416666666666674,892.0,620.1055933408092,648.0,140.0,154.0,686.0,16.0,369.0,204.0,228.0,755.0,57.0
0.0005,0.011727127584490012,0.01708333333333337,150.0,726.0,82.0,3.9710982200474048,948.0,318.0,579.0,7.0,48.0,361.0,278.0,400.0
0.0055,0.005297960173240593,0.0041666666666666284,150.0,726.0,82.0,140.0,948.0,318.0,834.0,7.0,48.0,361.0,278.0,400.0
0.00875,0.001324743454545027,0.28333333333333327,175.0,756.6570205176781,357.0,257.0,853.0,634.0,579.0,59.0,882.0,726.0,483.0,257.0
0.001,0.02126436255985727,0.01666666666666663,683.0,843.0,799.0,134.0,299.0,786.0,432.0,252.0,888.0,537.0,792.0,408.0
0.0,0.009598744796143742,0.3875,837.0,734.0,218.0,167.36059112842742,748.0,620.0,432.0,7.0,32.0,726.0,247.0,404.0
0.003,0.014062716928014186,0.0,846.0,171.0,258.0,336.0,154.0,620.0,355.0,7.0,32.0,33.0,760.0,367.0
0.013,0.00299172079602129,0.0,846.0,171.0,258.0,336.0,154.0,620.0,355.0,261.0,204.0,33.0,194.0,367.0
0.0015,0.0033236394442038675,0.15833333333333327,851.0,734.0,6.0,164.0,154.0,620.0,16.0,369.0,204.0,301.0,760.0,1.0
0.0025,0.008187885869426237,0.0025,251.0,620.1055933408092,648.0,257.0,663.0,318.0,834.0,350.0,685.0,464.0,247.0,59.0
0.00125,0.019298526982428562,0.00125,460.0,756.6570205176781,82.0,8.0,213.0,620.0,307.0,59.0,749.0,93.0,792.0,226.0
