f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0215,0.0014019812112937397,0.0375,385.0,105.0,528.0,69.0,321.0,140.0,683.0,380.0,464.0,58.0,800.0,12.0
0.0,0.00010565288111126117,0.5758333333333333,873.0,265.0,718.0,69.0,44.0,674.0,395.0,268.0,883.0,44.0,71.0,258.0
0.0195,0.003035732861665413,0.033333333333333375,873.0,835.0,718.0,378.0,44.0,84.0,395.0,397.0,636.0,143.0,324.0,258.0
0.0,0.0036917328302801455,0.05458333333333337,519.0,184.0,718.0,69.0,44.0,674.0,814.0,351.0,883.0,513.0,790.0,363.0
0.0,0.027361609146049928,0.0025,873.0,835.0,60.0,372.0700391778097,321.0,674.0,395.0,397.56791706579435,130.79354221622359,837.0,173.0,258.0
0.001,0.005529451870444548,0.007083333333333371,519.0,184.0,718.0,71.8463714229636,806.0,84.0,117.0,366.0,389.97436292787916,844.0,633.0,363.0
0.001,0.011302430714847477,0.0025,873.0,835.0,718.0,372.0700391778097,239.0,674.0,395.0,397.0,130.79354221622359,837.0,173.0,258.0
0.0,0.027361609146049928,0.0025,873.0,835.0,60.0,372.0700391778097,321.0,674.0,395.0,397.0,130.79354221622359,837.0,173.0,258.0
0.001,0.0357544967351898,0.0,873.0,5.0,60.0,372.0700391778097,44.0,674.0,395.0,268.0,807.0,742.0,71.0,258.0
0.0005,0.0011776151344591859,0.08083333333333326,873.0,835.0,718.0,71.8463714229636,239.0,674.0,395.0,397.0,130.79354221622359,837.0,173.0,258.0
0.0032999999999999544,0.0037850649665618218,0.0375,747.0,184.0,846.0,69.0,806.0,218.0,814.0,248.0,774.0,143.0,43.0,250.0
0.0005,0.019452181058228935,0.0025,873.0,835.0,60.0,326.0,239.0,674.0,395.0,397.56791706579435,130.79354221622359,837.0,173.0,258.0
0.001,0.011302430714847477,0.0025,873.0,835.0,718.0,372.0700391778097,239.0,674.0,395.0,397.56791706579435,130.79354221622359,837.0,173.0,258.0
0.0015,0.03152854560327388,0.0,820.0,835.0,663.0,69.0,806.0,674.0,395.0,248.0,33.0,742.0,800.0,226.0
0.0075,0.00411341059497749,0.02291666666666663,791.0,5.0,718.0,102.0,44.0,674.0,395.0,268.0,883.0,44.0,71.0,122.0
0.0005,0.006542948883760159,0.04166666666666674,820.0,835.0,278.0,372.0700391778097,44.0,674.0,395.0,268.0,33.0,658.0,173.0,226.0
0.0205,0.0033830053158036017,0.029166666666666743,820.0,5.0,718.0,372.0700391778097,44.0,84.0,395.0,397.0,636.0,143.0,324.0,226.0
0.011,0.0011427424961639842,0.0475,873.0,5.0,718.0,326.0,44.0,674.0,395.0,268.0,807.0,613.0,43.0,258.0
0.0005,0.019452181058228935,0.0025,873.0,835.0,60.0,326.0,239.0,674.0,395.0,397.0,130.79354221622359,837.0,173.0,258.0
0.002,0.024222594867510945,0.0,873.0,184.0,278.0,75.0,806.0,218.0,814.0,248.0,883.0,513.0,43.0,258.0
0.013,0.0014136246734451903,0.04125,896.0,437.0,718.0,69.0,44.0,674.0,395.0,268.0,883.0,613.0,43.0,406.0
0.0005,0.037321187333970496,0.0,873.0,586.0,846.0,128.0,44.0,674.0,395.0,268.0,883.0,837.0,173.0,258.0
0.021200000000000045,0.008808005055655387,0.0,747.0,5.0,828.0,102.0,806.0,674.0,395.0,268.0,807.0,742.0,144.805595547909,250.0
0.0055,0.006490063659326199,0.0041666666666666284,820.0,835.0,60.0,75.0,44.0,674.0,395.0,397.56791706579435,883.0,501.0,800.0,226.0
0.0225,0.0044507389746749155,0.02,873.0,835.0,718.0,69.0,239.0,632.2484547735532,395.0,397.56791706579435,130.79354221622359,837.0,173.0,258.0
0.024,0.0005679614743580023,0.0,873.0,835.0,663.0,71.8463714229636,44.0,674.0,395.0,268.0,883.0,513.0,800.0,258.0
0.0025,0.0005267588791608989,0.09166666666666674,820.0,5.0,663.0,71.8463714229636,44.0,674.0,395.0,268.0,883.0,742.0,800.0,226.0
0.003,0.00421721933055263,0.02125,519.0,184.0,718.0,181.0,44.0,674.0,814.0,351.0,807.0,513.0,790.0,363.0
0.464,0.00031974389908021825,0.12916666666666674,179.0,477.0,680.0,301.0,714.0,84.0,814.0,14.0,632.0,143.0,173.0,199.0
0.0,0.010237696869925463,0.0041666666666666284,873.0,5.0,278.0,69.0,44.0,799.0,395.0,397.56791706579435,636.0,652.0,43.0,258.0
0.003,0.008929217684231007,0.0,873.0,184.0,718.0,75.0,806.0,218.0,814.0,248.0,883.0,513.0,43.0,258.0
0.0125,0.005116463764591892,0.0025,873.0,835.0,719.0,326.0,239.0,674.0,395.0,397.0,130.79354221622359,837.0,173.0,258.0
0.006,0.0035148574887671176,0.07916666666666675,873.0,5.0,718.0,71.8463714229636,44.0,84.0,395.0,397.0,636.0,652.0,43.0,258.0
