f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.004413346781859455,2.0104166666666665,25.0,386.0,396.0,259.0,425.0,458.0,516.0,163.0,669.1901399191283,129.0,701.0,337.0
0.0735,0.0012560493020685605,0.0016666666666666288,25.0,184.0,726.0,42.0,39.0,787.0,327.0,26.0,210.0,347.0,584.0,337.0
0.0005,0.010617992763508515,0.0,800.1855153489458,92.0,802.0,366.0,534.0,386.0,327.0,248.0,489.0,347.0,584.0,164.0
0.001,0.005165125561171351,0.00625,840.0,534.0,659.0,359.0,534.0,129.0,96.0,26.0,210.0,66.0,757.0,164.0
0.071,0.0020757517515417345,0.0016666666666666288,25.0,184.0,726.0,42.0,39.0,787.0,327.0,261.0,210.0,347.0,584.0,337.0
0.0005,0.005567218246198642,0.13416666666666674,394.0,92.0,802.0,399.9304623954536,802.0,129.0,519.0,102.0,112.0,536.4825744794044,807.0,352.0
0.0365,0.004358724027105109,0.00125,840.0,813.0,659.0,366.0,534.0,635.0,241.0,397.0,210.0,66.0,757.0,164.0
0.0725,0.002427081033623036,0.00125,840.0,534.0,802.0,366.0,534.0,68.0,760.0,261.0,210.0,66.0,757.0,164.0
0.0,0.042400429274893556,0.03,394.0,92.0,802.0,366.0,534.0,494.0,609.0806138549763,26.0,210.0,347.0,448.0,352.0
0.0125,0.0012277411774917907,0.2725,840.0,386.0,635.0,42.0,39.0,787.0,327.0,397.0,210.0,347.0,713.0,164.0
0.075,0.002257283584029318,0.0,800.1855153489458,92.0,635.0,366.0,534.0,386.0,327.0,248.0,489.0,755.0,584.0,164.0
0.0,0.0032693344786894805,4.664583333333333,368.0,460.0,802.0,280.0,802.0,229.40033571595683,519.0,29.0,210.0,235.0,215.0,15.0
0.036,0.004727939768832668,0.0,800.1855153489458,534.0,802.0,366.0,534.0,298.0,327.0,248.0,489.0,368.0,448.0,164.0
0.0255,0.002278222485064342,0.01625,840.0,534.0,802.0,399.9304623954536,759.0,798.0,519.0,102.0,210.0,129.0,807.0,164.0
0.0,0.00685374405801685,0.05,394.0,718.0,719.0,185.84336875229494,802.0,386.0,327.0,248.0,489.0,347.0,807.0,352.0
0.0025,0.002323350863231327,0.30416666666666675,394.0,92.0,802.0,366.0,534.0,494.0,327.0,248.0,489.0,347.0,807.0,352.0
0.062,0.0028249438299800395,0.0016666666666666288,25.0,184.0,726.0,42.0,39.0,787.0,327.0,102.0,210.0,347.0,584.0,337.0
0.008,0.008086800051292815,0.0,800.1855153489458,534.0,802.0,372.5535837405209,534.0,386.0,327.0,248.0,489.0,347.0,448.0,164.0
0.004,0.00889371550345784,0.0,800.1855153489458,534.0,802.0,366.0,534.0,386.0,327.0,248.0,489.0,347.0,584.0,164.0
0.0325,0.0017847502627681986,0.08375,394.0,386.0,396.0,384.3456537324797,759.0,494.0,609.0806138549763,102.0,210.0,347.0,807.0,352.0
0.0305,0.00047315836274958455,1.03125,800.1855153489458,386.0,396.0,259.0,425.0,458.0,516.0,29.0,669.1901399191283,129.0,701.0,164.0
0.747,0.0002077504621261283,0.005416666666666629,501.0,513.0,422.0,328.0,713.0,298.0,826.0,29.0,210.0,66.0,757.0,22.3278520205307
0.747,0.0002077504621261283,0.005416666666666629,501.0,513.0,422.0,328.0,713.0,298.0,826.0,29.0,210.0,66.0,757.0,22.0
0.044,0.0014037572231245543,0.08375,394.0,386.0,396.0,384.3456537324797,759.0,494.0,609.0806138549763,26.0,210.0,347.0,807.0,352.0
0.3115,0.0003199535727054005,1.1229166666666666,501.0,0.0,373.0,77.0,419.0,229.0,253.0,26.0,210.0,536.4825744794044,757.0,22.0
0.0025,0.003476243627771558,0.2666666666666667,394.0,92.0,802.0,399.9304623954536,39.0,787.0,355.0,192.02975157337522,669.1901399191283,347.0,634.0,352.0
0.001,0.00356636379678426,0.14583333333333337,800.1855153489458,534.0,659.0,366.0,534.0,298.0,327.0,248.0,489.0,368.0,448.0,164.0
0.0115,0.00732251893572113,0.0,800.1855153489458,534.0,802.0,372.5535837405209,534.0,386.0,327.0,248.0,489.0,347.0,584.0,164.0
0.035,0.00583240664927701,0.0,800.1855153489458,534.0,635.0,328.0,534.0,386.0,327.0,248.0,489.0,755.0,448.0,164.0
0.019,0.001942505084211221,0.025,394.0,386.0,635.0,359.0,759.0,68.0,826.0,102.0,112.0,536.4825744794044,713.0,352.0
0.0125,0.0012508263415236481,0.23458333333333337,840.0,92.0,802.0,399.9304623954536,759.0,787.0,327.0,397.0,210.0,347.0,713.0,164.0
0.0675,0.00047291564938958493,4.679166666666667,368.0,460.0,802.0,280.0,802.0,229.40033571595683,519.0,218.0,210.0,235.0,757.0,15.0
0.0045,0.0030668159258254654,0.0016666666666666288,25.0,184.0,726.0,42.0,39.0,494.0,327.0,26.0,210.0,347.0,584.0,337.0
0.0045,0.008309807171907631,0.0,800.1855153489458,534.0,635.0,359.0,534.0,229.0,327.0,248.0,489.0,347.0,448.0,164.0
0.0035,0.0024752828018255045,0.0375,394.0,92.0,802.0,399.9304623954536,39.0,787.0,355.0,26.0,669.1901399191283,347.0,634.0,352.0
0.0195,0.0010696957894364013,0.11041666666666675,840.0,0.0,802.0,399.9304623954536,802.0,129.0,96.0,29.0,210.0,66.0,757.0,164.0
0.3115,0.0003199535727054005,1.1229166666666666,501.0,0.0,373.0,77.0,419.0,229.0,253.0,26.0,210.0,536.4825744794044,757.0,22.3278520205307
0.0005,0.00087754193867557,4.805416666666667,368.0,460.0,802.0,359.0,802.0,129.0,519.0,261.0,210.0,235.0,215.0,15.0
0.455,0.00017714488531069222,0.15833333333333327,25.0,534.0,802.0,366.0,759.0,787.0,516.0,102.0,669.1901399191283,694.0,713.0,337.0
0.001,0.0009829026116677502,1.0270833333333333,100.0,92.0,50.22960118219875,399.9304623954536,419.0,229.0,253.0,26.0,38.0,497.0,832.0,398.0
0.045,0.000537157329988084,0.03333333333333326,800.1855153489458,534.0,659.0,399.9304623954536,534.0,298.0,327.0,248.0,489.0,368.0,448.0,164.0
0.0705,0.0038986931224211352,0.0,800.1855153489458,534.0,635.0,366.0,534.0,386.0,327.0,248.0,489.0,755.0,584.0,164.0
0.001,0.009863896825885602,0.0,800.1855153489458,534.0,802.0,366.0,534.0,229.40033571595683,327.0,248.0,489.0,347.0,448.0,164.0
0.023,0.006651737821549541,0.0,800.1855153489458,92.0,802.0,366.0,534.0,229.40033571595683,327.0,248.0,489.0,347.0,584.0,164.0
0.007,0.0011097639471460824,0.31666666666666676,800.1855153489458,327.39889497348537,719.0,362.0,39.0,787.0,327.0,219.0,112.0,347.0,807.0,164.0
0.0405,0.0008695590722474025,0.14166666666666664,394.0,92.0,802.0,366.0,39.0,787.0,355.0,26.0,669.1901399191283,347.0,634.0,352.0
0.052,0.000758920142597891,0.03041666666666663,394.0,92.0,802.0,366.0,534.0,68.0,760.0,26.0,210.0,347.0,448.0,352.0
0.026,0.000826492807529245,0.80625,100.0,92.0,50.22960118219875,399.9304623954536,419.0,229.0,253.0,218.0,669.1901399191283,347.0,634.0,398.0
0.043,0.0007867745244112792,0.14166666666666664,394.0,92.0,802.0,366.0,39.0,787.0,355.0,260.4830384788178,669.1901399191283,347.0,634.0,352.0
0.0045,0.008309807171907631,0.0,800.1855153489458,534.0,635.0,359.0,534.0,229.40033571595683,327.0,248.0,489.0,347.0,448.0,164.0
0.075,0.002257283584029318,0.0,800.1855153489458,92.0,635.0,366.0,534.0,386.0,327.0,248.0,489.0,755.0957330984395,584.0,164.0
0.028,0.0005501598228860756,0.40833333333333327,100.0,92.0,50.22960118219875,399.9304623954536,419.0,229.0,253.0,102.0,669.1901399191283,347.0,634.0,398.0
0.0035,0.009771334211277447,0.0,800.1855153489458,92.0,802.0,372.5535837405209,534.0,386.0,327.0,248.0,489.0,347.0,448.0,164.0
0.023,0.006651737821549541,0.0,800.1855153489458,92.0,802.0,366.0,534.0,229.0,327.0,248.0,489.0,347.0,584.0,164.0
0.0,0.023198787663074993,0.03875,800.1855153489458,327.39889497348537,802.0,259.0,39.0,798.0,519.0,397.0,252.0,368.0,807.0,164.0
0.6985,0.0011920082896349237,0.005416666666666629,501.0,327.39889497348537,422.0,366.0,713.0,298.0,826.0,102.0,210.0,347.0,757.0,22.0
0.668,0.00038493851363133026,0.14583333333333337,800.1855153489458,534.0,726.0,359.0,534.0,298.0,327.0,248.0,489.0,694.0,713.0,164.0
0.007,0.0017521078328465414,0.11666666666666663,394.0,92.0,802.0,366.0,39.0,787.0,355.0,261.0,690.3047133960524,347.0,634.0,352.0
0.0075,0.0077657961189504555,0.00041666666666662875,454.0,386.0,396.0,384.3456537324797,759.0,494.0,327.0,29.0,210.0,347.0,757.0,358.0
0.0005,0.0021017990630293505,0.41375,840.0,534.0,802.0,359.0,759.0,787.0,327.0,397.0,210.0,347.0,713.0,164.0
0.023,0.006651737821549541,0.0,800.1855153489458,92.0,802.0,366.4385093207699,534.0,229.40033571595683,327.0,248.0,489.0,347.0,584.0,164.0
