f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0005,0.01625762423240566,0.10708333333333325,822.0,370.0273897234663,115.0,345.0,354.0,620.0,388.0,292.0,3.198335477957148,355.0,384.0,356.0
0.001,0.010548450088953578,0.005,273.0,474.0,323.0,354.0,238.0,620.0,286.0,44.0,875.0,300.0,832.0,382.0
0.69,0.001831827702584126,0.00125,934.0,47.0,73.0,349.0,238.0,146.0,126.0,43.0,949.0,566.0,533.0,363.0
0.006850000000000023,0.0018144294467023494,0.25916666666666677,822.0,43.0,576.0,349.0,238.0,831.0,749.4509955300174,158.5810955382447,949.0,566.0,384.0,343.1515578558707
0.0,0.01912221403877108,0.0,781.0,43.0,576.0,345.0,950.0,642.0,693.0,43.0,57.0,669.0,80.0,370.0
0.9495,9.376221990035547e-05,0.14166666666666675,822.0,43.0,295.0,349.0,238.0,146.0,805.0,292.0,629.0,361.0,678.0,356.0
1.0385,0.0008602721355662332,0.005833333333333371,781.0,151.0,576.0,115.0,670.0,736.0,565.0,239.0,579.0,361.0,678.0,370.0
0.001,0.0034202123248773066,0.30625,822.0,759.0,88.0,349.0,238.0,845.1341929560668,106.0,31.0,806.0,766.0,384.0,356.0
0.002,0.004564799507989297,0.17708333333333326,822.0,759.0,88.0,349.0,238.0,831.0,106.0,368.0,806.0,766.0,384.0,356.0
0.0,0.015735903395553724,0.17708333333333326,822.0,479.0,576.0,115.0,804.0,698.0,705.0,158.5810955382447,52.470423057379904,261.2649022191735,37.0,356.0
0.1745,0.00018349751854229902,0.7458333333333333,822.0,474.0,184.0,75.0,804.0,698.0,705.0,43.0,949.0,566.0,384.0,356.0
0.017149999999999978,0.000604318559254218,0.9883333333333333,822.0,43.0,576.0,349.0,238.0,831.0,749.4509955300174,158.5810955382447,949.0,322.0,384.0,356.0
0.0015,0.007081553575355767,0.0,781.0,43.0,576.0,354.0,950.0,642.0,15.354092823274355,43.0,57.0,669.0,80.0,370.0
0.001,0.00906845185522108,0.125,781.0,43.0,576.0,354.0,670.0,642.0,832.0,43.0,57.0,669.0,80.0,370.0
0.0008500000000000227,0.0016648989543152901,0.47208333333333324,822.0,474.0,184.0,349.0,238.0,831.0,749.4509955300174,368.0,949.0,322.0,384.0,356.0
0.025149999999999978,0.00019753689678018638,0.05541666666666674,822.0,43.0,576.0,359.0552009082751,238.0,831.0,749.4509955300174,43.0,949.0,261.2649022191735,384.0,343.1515578558707
0.0225,0.003971357176185132,0.015416666666666629,781.0,474.0,323.0,354.0,238.0,620.0,286.0,43.0,949.0,566.0,533.0,370.0
0.6375,0.002762752129432905,0.002083333333333371,781.0,43.0,771.0,331.0,483.0,146.0,286.0,292.0,629.0,421.0,533.0,370.0
0.008149999999999977,0.0008011730230083159,0.39875,822.0,474.0,184.0,349.0,238.0,831.0,749.4509955300174,368.0,949.0,566.0,384.0,356.0
0.052,0.004407943900990489,0.0,781.0,43.0,576.0,345.0,950.0,642.0,832.0,44.0,57.0,669.0,80.0,370.0
0.007299999999999954,0.002026737768059324,0.21625,822.0,43.0,721.8503742797495,331.0,804.0,698.0,749.4509955300174,158.5810955382447,949.0,566.0,765.0,356.0
0.0195,0.0015450643970007746,0.03125,822.0,759.0,88.0,349.0,238.0,831.0,106.0,368.0,52.470423057379904,766.0,384.0,356.0
0.0,0.006188258021236826,1.3279166666666664,822.0,474.0,184.0,75.0,483.0,418.0,693.0,158.5810955382447,949.0,669.0,384.0,356.0
0.7955,0.0014401372933834835,0.00125,934.0,47.0,73.0,354.0,238.0,146.0,126.0,368.0,949.0,566.0,533.0,363.0
0.224,0.0011967663544442798,0.0041666666666666284,822.0,43.0,295.0,331.0,804.0,698.0,705.0,148.0,52.470423057379904,566.0,384.0,356.0
0.007,0.001590243670288205,0.895,822.0,474.0,184.0,75.0,483.0,418.0,693.0,44.0,949.0,669.0,384.0,361.4754685736278
0.0725,0.003304485532768455,0.005,273.0,474.0,323.0,354.0,238.0,620.0,286.0,44.0,875.0,300.0,792.5000478653354,369.5569079099196
4.999999999995453e-05,0.005300587767122253,0.23458333333333337,822.0,43.0,576.0,345.0,354.0,620.0,388.0,292.0,949.0,566.0,765.0,356.0
0.013,0.003259632650808152,0.1125,781.0,602.0,184.0,354.0,950.0,642.0,832.0,43.0,57.0,669.0,384.0,370.0
0.006,0.0039463729756933266,0.0325,822.0,474.0,323.0,354.0,238.0,620.0,20.0,43.0,875.0,300.0,832.0,356.0
0.005,0.004476994309656682,0.0,781.0,474.0,490.01190953559086,345.0,950.0,642.0,832.0,43.0,63.10475974324429,669.0,80.0,370.0
0.00025,0.004534511521955465,1.4954166666666666,781.0,43.0,576.0,186.0,740.0,761.0,693.0,158.5810955382447,57.0,261.2649022191735,720.0,370.0
0.0008500000000000227,0.017097957967509722,0.04875,822.0,43.0,234.0,345.0,238.0,831.0,749.4509955300174,44.0,949.0,566.0,80.0,343.1515578558707
