f1,f2,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0016305311193369671,0.8541666666666666,343.748950432931,755.0,307.0,368.0,750.0,817.0,304.0,246.0,112.0,550.0,751.0,226.0
0.002451833870547915,0.01333333333333337,19.0,539.0,253.0,392.0,728.0,759.0,304.0,211.0,21.0,721.0,751.0,286.0
0.0017545908533379809,0.6858333333333333,343.748950432931,755.0,728.0,140.0,382.0,541.0,621.0,367.0,636.0,353.0,751.0,253.36507745971676
0.0023048384198388052,0.019583333333333373,613.0,539.0,253.0,392.0,728.0,759.0,304.0,230.5584881914455,62.526633934870674,721.0,751.0,236.0
0.0040120041550347155,0.00041666666666662875,343.748950432931,755.0,396.0,184.0,750.0,622.0,304.0,8.0,62.526633934870674,550.0,390.0,253.36507745971676
0.0018022946992997005,0.03416666666666674,343.748950432931,755.0,728.0,140.0,382.0,541.0,621.0,367.0,636.0,353.0,751.0,300.12989912309945
0.0017545908533379809,0.6858333333333333,343.748950432931,755.0,728.0,140.0,382.0,541.0,621.8966895987,367.0,636.0,353.0,751.0,253.36507745971676
0.0017897206982543249,0.1625,343.748950432931,755.0,307.0,368.0,750.0,817.0,304.0,211.0,112.0,550.0,751.0,209.00894955562592
0.004419400934598248,0.0,343.748950432931,755.0,307.0,14.0,887.0,696.0,176.0,8.0,112.0,550.0,751.0,253.36507745971676
0.0003634583637655313,1.1204166666666666,613.0,30.0,396.0,187.74209723188858,256.0,759.0,304.0,372.0,21.003460427016805,514.2901091872625,390.0,257.6953574698794
