f1,f2,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0021530942806636264,0.010416666666666628,730.0,64.0,115.0,135.0,297.0,499.0,645.0,44.0,87.0,20.0,80.0,267.0
0.0021530942806636264,0.010416666666666628,730.0,64.0,115.0,135.0,297.3685989444754,499.0,645.0,44.0,87.0,20.0,80.0,267.0
0.00045836836816817803,0.4204166666666667,730.0,64.0,540.0,134.0,297.0,482.8595808608981,190.0,31.0,87.0,669.0,80.0,267.0
0.00045836836816817803,0.4204166666666667,730.0,64.0,540.0,134.0,297.0,482.8595808608981,190.0,31.0,87.0,669.0,80.0,267.04779322186283
0.0021530942806636264,0.010416666666666628,730.0,64.0,115.0,135.0,297.0,499.0,645.0,44.0,87.0,20.0,80.0,267.04779322186283
0.0010893967614984804,0.09583333333333326,730.0,64.0,540.0,199.77672485038775,297.0,499.0,111.0,167.0,87.0,20.0,80.0,267.0
0.0022591805508329977,0.0,730.0,64.0,540.0,17.0,354.0,620.0,190.0,178.0,87.0,20.0,58.465128309372815,267.0
0.0010893967614984804,0.09583333333333326,730.0,64.0,540.0,199.77672485038775,297.0,499.0,111.0,167.0,87.0,20.0,80.0,267.04779322186283
0.00045836836816817803,0.4204166666666667,730.0,64.0,540.0,134.0,297.3685989444754,482.8595808608981,190.0,31.0,87.0,669.0,80.0,267.04779322186283
0.0022591805508329977,0.0,730.0,64.0,540.0,17.0,354.0,620.0,190.0,178.0,87.0,20.0,58.465128309372815,267.04779322186283
0.00045836836816817803,0.4204166666666667,730.0,64.0,540.0,134.0,297.3685989444754,482.8595808608981,190.0,31.0,87.0,669.0,80.0,267.0
0.0005318598520027677,0.18333333333333326,730.0,64.0,234.0,199.77672485038775,297.0,504.9448535194205,645.0,314.0,87.0,20.0,58.465128309372815,267.04779322186283
0.0021530942806636264,0.010416666666666628,730.0,64.0,115.0,135.0,297.3685989444754,499.0,645.0,44.0,87.0,20.0,80.0,267.04779322186283
0.0005318598520027677,0.18333333333333326,730.0,64.0,234.0,199.77672485038775,297.0,504.9448535194205,645.0,314.0,87.0,20.0,58.465128309372815,267.0
0.0019216801063846232,0.029166666666666743,730.0,64.0,234.0,199.77672485038775,297.0,504.9448535194205,286.0,148.0,87.0,20.0,80.0,267.04779322186283
0.0019216801063846232,0.029166666666666743,730.0,64.0,234.0,199.77672485038775,297.0,504.9448535194205,286.0,148.0,87.0,20.0,80.0,267.0
0.0021530942806636264,0.010416666666666628,730.0,64.0,115.0,135.0,297.0,499.0,645.0,44.0,87.0557745711631,20.0,80.0,267.04779322186283
0.0021530942806636264,0.010416666666666628,730.0,64.0,115.0,135.0,297.0,499.0,645.0,44.0,87.0557745711631,20.0,80.0,267.0
0.0005318598520027677,0.18333333333333326,730.0,64.0,234.0,199.77672485038775,297.3685989444754,504.9448535194205,645.0,314.0,87.0,20.0,58.465128309372815,267.0
0.0005318598520027677,0.18333333333333326,730.0,64.0,234.0,199.77672485038775,297.3685989444754,504.9448535194205,645.0,314.0,87.0,20.0,58.465128309372815,267.04779322186283
0.001356673539037442,0.0375,730.0,64.0,234.0,134.0,297.0,504.9448535194205,645.0,337.0,87.0,20.0,58.465128309372815,267.04779322186283
0.0019216801063846232,0.029166666666666743,730.0,64.0,234.0,199.77672485038775,297.3685989444754,504.9448535194205,286.0,148.0,87.0,20.0,80.0,267.04779322186283
0.001356673539037442,0.0375,730.0,64.0,234.0,134.0,297.0,504.9448535194205,645.0,337.0,87.0,20.0,58.465128309372815,267.0
0.001356673539037442,0.0375,730.0,64.0,234.0,134.0,297.3685989444754,504.9448535194205,645.0,337.0,87.0,20.0,58.465128309372815,267.0
