f1,f2,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0010337547518571855,0.32583333333333336,493.0,690.0,180.0,196.0,216.0,751.0,758.0,184.0,273.0,701.0,699.0,378.0
0.002947848164300009,0.0033333333333333713,493.0,130.0,733.0567502087114,334.0,234.0,751.0,758.0,184.0,176.0,701.0,699.0,378.0
0.0010337547518571855,0.32583333333333336,493.0,690.0,180.0,196.15601166360435,216.0,751.0,758.0,184.0,273.0,701.0,699.0,378.0
0.0010152967680617845,1.0679166666666666,231.0,72.0,181.0,190.0,37.0,771.0,187.0,184.0,755.2310530437992,843.0,42.180494655344205,81.4838381446275
0.0010337547518571855,0.32583333333333336,493.6342604223928,690.0,180.0,196.15601166360435,216.0,751.0,758.0,184.0,273.0,701.0,699.0,378.0
0.0010337547518571855,0.32583333333333336,493.6342604223928,690.0,180.0,196.0,216.0,751.0,758.0,184.0,273.0,701.0,699.0,378.0
0.0011694820376781834,0.02291666666666663,493.0,130.0,797.6712707970929,196.15601166360435,220.0,751.0,758.0,184.0,176.0,90.0,638.0,378.0
0.0011694820376781834,0.02291666666666663,493.0,130.0,797.6712707970929,196.0,220.0,751.0,758.0,184.0,176.0,90.0,638.0,378.0
0.0011694820376781834,0.02291666666666663,493.6342604223928,130.0,797.6712707970929,196.15601166360435,220.0,751.0,758.0,184.0,176.0,90.0,638.0,378.0
0.0011694820376781834,0.02291666666666663,493.6342604223928,130.0,797.6712707970929,196.0,220.0,751.0,758.0,184.0,176.0,90.0,638.0,378.0
0.0010152967680617845,1.0679166666666666,231.0,72.0,181.0,190.31295256960706,37.0,771.0,187.0,184.0,755.2310530437992,843.0,42.180494655344205,81.4838381446275
0.0010152967680617845,1.0679166666666666,231.0,72.0,181.0,190.2674822637053,37.0,771.0,187.0,184.0,755.2310530437992,843.0,42.180494655344205,81.4838381446275
0.006837661032708888,0.00041666666666662875,493.6342604223928,719.0,124.0,359.0,851.0,754.7577476699836,353.0,131.0,453.0,29.0,699.0,378.0
0.027097274281179414,0.0,59.0,719.0,124.0,363.0,851.0,751.0,353.0,131.0,453.0,625.0,638.0,337.0
