f1,f2,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.005887125844866448,0.0008333333333333712,606.0,134.0,84.0,398.0,399.0,652.0,677.0,261.57722549469435,899.0,391.0,405.0,363.0
0.0016516624269201424,1.8366666666666664,839.0,667.0,71.0,33.0,212.0,804.0,787.0,324.37104017014104,173.0,198.0,11.0,294.0
0.005887125844866448,0.0008333333333333712,606.0,134.0,84.0,398.0,399.0,652.3839533676118,677.0,261.57722549469435,899.0,391.0,405.0,363.0
0.0058188577080232045,0.00125,45.0,667.0,71.0,33.0,399.0,652.0,677.0,246.0,353.0,391.0,405.0,357.5114065365238
0.003207766748141854,0.0029166666666666286,606.0,134.0,794.0,357.0,256.0,164.0,100.0,261.57722549469435,353.0,355.0,405.0,369.94549704162404
0.0016911783257741988,0.019583333333333373,45.0,134.0,30.0,408.0,399.0,652.0,677.0,325.0,899.0,391.0,405.0,357.5114065365238
0.005887125844866448,0.0008333333333333712,606.0,134.0,84.0,398.9881127609121,399.0,652.0,677.0,261.57722549469435,899.0,391.0,405.0,363.0
0.0058188577080232045,0.00125,45.0,667.0,71.0,33.0,399.0,652.3839533676118,677.0,246.0,353.0,391.0,405.0,357.5114065365238
0.005887125844866448,0.0008333333333333712,606.9157858660977,134.0,84.0,398.9881127609121,399.0,652.0,677.0,261.57722549469435,899.0,391.0,405.0,363.0
0.0016911783257741988,0.019583333333333373,45.0,134.0,30.0,408.0,399.0,652.3839533676118,677.0,325.0,899.0,391.0,405.0,357.5114065365238
0.0016911783257741988,0.019583333333333373,45.0,134.0,30.0,408.0,399.51760100474604,652.3839533676118,677.0,325.0,899.0,391.0,405.0,357.5114065365238
0.005923155749985013,0.0,76.0,134.0,71.0,33.0,212.0,222.0,814.0,261.57722549469435,173.0,355.0,50.0,172.0
0.005887125844866448,0.0008333333333333712,606.0,134.0,84.0,398.9881127609121,399.0,652.3839533676118,677.0,261.57722549469435,899.0,391.0,405.0,363.0
0.005887125844866448,0.0008333333333333712,606.9157858660977,134.0,84.0,398.0,399.0,652.3839533676118,677.0,261.57722549469435,899.0,391.0,405.0,363.0
0.005887125844866448,0.0008333333333333712,606.9157858660977,134.0,84.0,398.0,399.0,652.0,677.0,261.57722549469435,899.0,391.0,405.0,363.0
