f1,f2,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0015747759493230206,0.05458333333333337,780.0,439.0,354.0,102.0,699.0,622.0,324.0,44.0,818.0,347.0795380120302,126.58532102385307,305.45010066856554
0.0020167130402522337,0.0008333333333333712,773.0,240.0,354.0,102.0,748.0,708.0,324.0,36.0,818.0,347.0795380120302,792.0,389.0
0.0020167130402522337,0.0008333333333333712,773.7011488290118,240.0,354.0,102.0,748.0,708.0,324.0,36.0,818.0,347.0795380120302,792.0,389.0
0.0002125291946055957,0.08166666666666675,664.0,534.0,354.0,404.0,665.0,566.0,324.0,167.0,818.0,347.0795380120302,126.58532102385307,288.0
0.002337835092156793,0.0,773.0,627.0,805.0,54.363412005890765,391.0,566.0,787.822754089041,167.0,626.0,347.0795380120302,194.0,389.0
0.0015747759493230206,0.05458333333333337,780.0,439.0,354.0,102.0,699.0,622.0,324.0,44.0,818.0,347.0795380120302,126.58532102385307,305.6234938359693
0.002337835092156793,0.0,773.0,627.0,805.0,54.363412005890765,391.0,566.0,787.822754089041,167.70673239357032,626.0,347.0795380120302,194.0,389.0
0.002337835092156793,0.0,773.7011488290118,627.0,805.0,54.363412005890765,391.0,566.0,787.822754089041,167.0,626.0,347.0795380120302,194.0,389.0
0.002337835092156793,0.0,773.7011488290118,627.0,805.0,54.363412005890765,391.0,566.0,787.822754089041,167.70673239357032,626.0,347.0795380120302,194.0,389.0
0.002337835092156793,0.0,773.7011488290118,627.0,805.167699007276,54.363412005890765,391.0,566.0,787.822754089041,167.70673239357032,626.0,347.0795380120302,194.0,389.0
0.002337835092156793,0.0,773.0,627.0,805.167699007276,54.363412005890765,391.0,566.0,787.822754089041,167.70673239357032,626.0,347.0795380120302,194.0,389.0
0.0002125291946055957,0.08166666666666675,664.0,534.0,354.0,404.0,665.0,566.0,324.0,167.70673239357032,818.0,347.0795380120302,126.58532102385307,288.0
0.002337835092156793,0.0,773.0,627.0,805.167699007276,54.363412005890765,391.0,566.0,787.822754089041,167.0,626.0,347.0795380120302,194.0,389.0
0.002337835092156793,0.0,773.7011488290118,627.0,805.167699007276,54.363412005890765,391.0,566.0,787.822754089041,167.0,626.0,347.0795380120302,194.0,389.0
