f1,f2,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.009236099763491691,0.00041666666666662875,292.0,738.0,617.0,267.0,796.0,101.0,130.0,7.0,119.0,773.0,366.0,34.0
0.009841054666919024,0.0,292.0,490.0,222.0,69.0,237.0,698.0,130.0,48.0,800.0,773.0,366.0,34.0
0.005444485177482491,0.01625,756.0,249.0,504.0,367.0,134.0,233.0,72.0,7.0,8.0,123.0,42.0,350.0
0.0022339830849034516,0.08875,292.0,373.0,279.0,33.19658047917684,796.0,101.0,130.0,407.0,119.0,787.0,366.0,34.0
0.0022339830849034516,0.08875,292.0,373.0,279.0,33.19658047917684,796.0,101.0,130.0,407.8477463242204,119.0,787.0,366.0,34.0
0.001165396224484565,0.3,899.0,373.0,279.0,33.19658047917684,261.0,151.0,6.788776129571707,407.0,119.0,773.0,366.0,365.0
0.004164430054359362,0.02,756.0,249.0,504.0,367.0,134.0,304.0,491.0,394.0,8.0,773.0,42.0,350.0
0.0062354103932192526,0.00958333333333337,756.0,249.0,504.0,367.0,134.0,304.0,491.0,407.0,237.0,773.0,42.0,350.0
0.001165396224484565,0.3,899.0,373.0,279.0,33.19658047917684,261.0,151.0,6.788776129571707,407.8477463242204,119.0,773.0,366.0,365.0
0.0022339830849034516,0.08875,292.0,373.0,279.0,33.19658047917684,796.0,101.0,130.0,407.9527806754219,119.0,787.0,366.0,34.0
0.00022919243443323114,0.4375,292.0,373.0,279.0,69.0,261.0,151.0,130.0,2.0,251.0,787.0,366.0,34.0
0.0062354103932192526,0.00958333333333337,756.0,249.0,504.0,367.0,134.0,304.0,491.0,407.43211434759,237.0,773.0,42.0,350.0
0.002833675896630567,0.06333333333333326,756.0,249.0,279.0,267.0,796.0,101.0,130.0,350.28527824526515,8.0,787.0,42.0,350.0
0.001165396224484565,0.3,899.0,373.0,279.0,33.19658047917684,261.0,151.0,6.788776129571707,407.9527806754219,119.0,773.0,366.0,365.0
0.0020439626581501263,0.22625,756.0,249.0,719.0,267.0,225.0,249.87299456184792,461.0,7.0,8.0,773.0,42.0,350.0
