f1,f2,f3,x0,x1,x2,x3
0.0,0.021058776486993544,3.485,941.0,188.0,670.0,276.0
0.0465,0.018803392237380586,0.0,292.0,711.0,337.0,113.0
0.014,0.027724205871104548,0.0,519.2231456191083,327.0,678.0,19.0
0.001,0.03033110716801135,0.00625,640.4366744025732,678.0,636.0,328.9255088985432
0.0,0.02462395159403324,0.11875,692.0,678.0,636.0,193.0
0.0025,0.07334893984527911,0.0,941.0,703.0,337.0,289.20445951862456
0.0225,0.008791524936831599,0.00625,657.4723275563779,678.0,636.0,193.0
0.035,0.019775558638446423,0.0,519.2231456191083,513.0,678.0,19.0
0.5985,0.011196311352674678,0.0,552.4052491904636,620.0,651.6400909323941,342.9163831990889
0.03,0.02233699871634374,0.0,292.0,704.47480036456,337.0,113.0
0.052,0.0010815505383489263,0.435,654.61254867496,694.0,688.0,193.0
0.0005,0.0060175298390736836,0.0075,499.0,707.6425808063466,123.0,341.71934127124763
0.002,0.0026935743362020083,0.4375,519.2231456191083,646.3371542947557,678.0,19.0
0.03,0.02233699871634374,0.0,292.0,337.9313863418374,704.4835016591517,113.0
0.00225,0.10322603522415902,0.0,555.2105964865802,756.9824418690952,337.0,301.0
0.0005,0.0033729596884319226,0.17375,499.0,707.6425808063466,636.0,341.71934127124763
0.0095,0.0026721649547588136,0.0075,499.0,707.6425808063466,830.0,341.71934127124763
0.004,0.0032270680624671235,0.0075,499.0,704.47480036456,830.0,371.4019918181764
0.0005,0.0060175298390736836,0.0075,499.0,707.6276311644802,123.0,341.71934127124763
0.013,0.002448029046861703,0.68,499.0,704.47480036456,811.718950044698,371.4019918181764
0.0135,0.002285350876161768,1.705,499.0,704.47480036456,665.9485106589087,371.4019918181764
0.001,0.03033110716801135,0.00625,640.4366744025732,678.7122789285346,636.0,328.9255088985432
0.05,0.0026948032260950953,0.00625,640.4366744025732,678.0,636.0,313.07920896147607
0.014,0.0015585936697109955,0.17375,499.0,704.47480036456,636.0,370.1975509274149
0.0,0.02462395159403324,0.11875,692.0,678.7122789285346,636.0,193.0
0.0005,0.0033729596884319226,0.17375,499.0,707.6276311644802,636.0,341.71934127124763
0.0205,0.0021461051263070873,0.0075,499.0,704.47480036456,830.0,364.1320259066372
0.0095,0.0026721649547588136,0.0075,499.0,707.6276311644802,830.0,341.71934127124763
0.05,0.0026948032260950953,0.00625,640.4366744025732,678.7122789285346,636.0,313.07920896147607
0.0225,0.008791524936831599,0.00625,657.4723275563779,678.7122789285346,636.0,193.0
0.031,0.001382262168184761,0.0075,499.0,707.6276311644802,830.0,370.1975509274149
0.031,0.001382262168184761,0.0075,499.0,707.6425808063466,830.0,370.1975509274149
0.001,0.03033110716801135,0.00625,640.4366744025732,678.0411894254179,636.0,328.9255088985432
0.0065,0.05419028207811548,0.0,824.0,704.47480036456,721.4160257811224,356.0
0.0225,0.008791524936831599,0.00625,657.4723275563779,678.0411894254179,636.0,193.0
0.0005,0.0060175298390736836,0.0075,499.0,707.6276311644802,123.04193458467033,341.71934127124763
0.0,0.02462395159403324,0.11875,692.0,678.0411894254179,636.0,193.0
