f1,f2,f3,x0,x1,x2,x3
0.3525,0.0018481556629420578,0.01125,41.0,705.9635498455716,655.0,259.0
0.0145,0.003589860256624387,0.0,928.0,809.0968498600104,783.2261963582608,399.9097971961474
0.0145,0.003589860256624387,0.0,928.0,809.0,783.2261963582608,399.9097971961474
0.0015,0.002327720434269805,0.3625,928.0,836.192769431114,105.0,403.91465659035595
0.0335,0.0010557025869303964,0.7375,928.0,836.192769431114,105.0,400.0
0.006,0.0010860635003666558,1.74375,928.0,115.76243936051576,470.0,391.18092162534447
0.002,0.001920570072715444,2.8825,928.0,809.0,489.50643872318557,400.0
0.213,0.0029182151750162307,0.0,776.0,706.0,105.0,344.0
0.0145,0.003589860256624387,0.0,928.0,809.0,783.2261963582608,399.4311065063854
0.0145,0.003589860256624387,0.0,928.0,809.0968498600104,783.2261963582608,399.4311065063854
0.0335,0.0010557025869303964,0.7375,928.0,836.192769431114,105.0,400.15430639515967
0.002,0.001920570072715444,2.8825,928.0,809.0968498600104,489.50643872318557,400.0
0.0015,0.002327720434269805,0.3625,928.0,836.192769431114,105.0,403.80101168486254
0.0015,0.002327720434269805,0.3625,928.0,836.192769431114,105.0,403.02130557043665
0.0235,0.001184559993376636,0.76125,928.0,809.0,649.4519203120944,399.9097971961474
0.1045,0.0005005932516027739,0.0575,928.0,836.192769431114,568.4761000101006,378.8547698195399
0.0235,0.001184559993376636,0.76125,928.0,809.0,649.4519203120944,399.4311065063854
0.0235,0.001184559993376636,0.76125,928.0,809.0968498600104,649.4519203120944,399.4311065063854
0.002,0.001920570072715444,2.8825,928.0,809.0968498600104,489.50643872318557,400.15430639515967
0.009,0.001310891947984254,0.1125,928.0,809.0968498600104,105.0,374.9640920111716
0.002,0.001920570072715444,2.8825,928.0,809.0,489.50643872318557,400.15430639515967
0.0015,0.002327720434269805,0.3625,928.0,836.3258121390658,105.0,403.91465659035595
0.0335,0.0010557025869303964,0.7375,928.0,836.3258121390658,105.0,400.0
0.0235,0.001184559993376636,0.76125,928.0,809.0968498600104,649.4519203120944,399.9097971961474
0.0015,0.002327720434269805,0.3625,928.0,836.3258121390658,105.0,403.80101168486254
0.0015,0.002327720434269805,0.3625,928.0,836.3258121390658,105.0,403.02130557043665
0.116,0.0033764893006086663,0.0075,928.0,279.0,632.3634212507959,378.8547698195399
0.0335,0.0010557025869303964,0.7375,928.0,836.4704417616916,105.0,400.0
0.0335,0.0010557025869303964,0.7375,928.0,836.3258121390658,105.0,400.15430639515967
0.009,0.001310891947984254,0.1125,928.0,809.0,105.0,374.9640920111716
