f1,f2,f3,x0,x1,x2,x3
0.0015,0.008906820486823256,1.35,576.0,746.0,506.0,337.0
0.0155,0.011126380823484862,0.1625,72.0,704.0,830.0,343.0
0.0,0.01043082889692418,0.575,949.963552425882,704.0,105.0,193.0
0.023,0.04642857641050957,0.0075,752.0,704.0,25.0,398.0
0.005,0.012209471206759519,0.19,955.0,678.0,617.8028876714123,226.0
0.001,0.014309330288193025,0.03,72.0,704.0,25.0,343.0
0.013,0.0052894029028378855,1.0,949.963552425882,704.0,830.0,193.0
0.0035,0.010214320019947301,0.8075,949.963552425882,704.0,25.0,193.0
0.023,0.04642857641050957,0.0075,752.0,704.0,25.0,398.8340402361705
0.1305,0.02694632136189228,0.0,944.8120061132203,81.39538367142086,506.0,69.0
0.001,0.09572169612937378,0.02375,542.0,312.5236093620101,81.0,42.0
0.002,0.08160716387758873,0.00125,940.0,134.0,506.0,106.0
0.023,0.04642857641050957,0.0075,752.0,704.0,25.0,398.389162032623
0.0095,0.003972588568860964,2.175,916.0,759.4483457846853,81.53365476070717,169.09605388393214
0.01,0.003632290836720439,1.21625,949.963552425882,704.0,830.0,204.01875057951025
0.0575,0.01951326466075481,0.00875,897.1791655823174,704.0,727.5546647928866,135.0
0.006,0.0010340435057359955,3.91,916.0,758.0,63.94348452047481,169.09605388393214
0.0095,0.029273541139532844,0.00875,897.1791655823174,704.0,715.0,135.0
0.004,0.008792575191926479,0.5075,800.0684556939718,704.0,25.0,398.0
0.0095,0.003972588568860964,2.175,916.0,759.4483457846853,81.0,169.09605388393214
0.0005,0.00382418756464442,2.81,916.0,759.4483457846853,63.94348452047481,169.09605388393214
0.0205,0.0006665705937576924,0.7,800.0684556939718,704.0,830.0,398.0
0.019,0.000664784133597057,1.82125,941.0,746.0,1.9506480104153852,142.39116027457717
0.0035,0.009767849713431474,1.21625,949.963552425882,704.0,247.0,204.01875057951025
0.0105,0.013199315857172985,0.0375,496.0,678.0,842.0,109.0
0.025,0.012722636380572699,0.0625,72.0,678.0,840.9981407522303,343.0
0.004,0.00705951722894641,0.85,480.44858152582293,704.0,718.1818684867786,331.0
0.0005,0.027499137480371357,0.025,480.44858152582293,704.0,239.0,331.0
0.011,0.009466167647290875,0.2375,480.44858152582293,704.0,796.9617445853213,331.0
0.006,0.006400664278809675,0.85,480.44858152582293,704.0,738.774871173836,331.0
0.001,0.09572169612937378,0.02375,542.0,312.5236093620101,81.53365476070717,42.0
0.015,0.0022232881806786876,0.85625,941.0,746.0,1.9506480104153852,135.0
0.1365,0.013214086957571284,0.0,867.7492186397011,704.0,25.0,320.0
0.0035,0.010214320019947301,0.8075,949.963552425882,704.0,25.0,193.59490219094099
0.0045,0.011840201923815317,0.4125,480.44858152582293,704.0,54.39775843510601,331.0
0.0095,0.029273541139532844,0.00875,897.1791655823174,704.4201339356496,715.0,135.0
0.0065,0.10188279715277432,0.0,935.0,93.8850380180586,739.516503485582,193.0
0.079,0.01681629726233715,0.00875,897.1791655823174,704.0,844.8201010868069,135.0
0.0165,0.0007111072452950335,0.2375,941.0,746.0,1.9506480104153852,134.0
0.0205,0.0006665705937576924,0.7,800.0684556939718,704.4201339356496,830.0,398.0
0.023,0.04642857641050957,0.0075,752.0,704.0,25.0,398.55867415554076
0.023,0.04642857641050957,0.0075,752.0,704.4201339356496,25.0,398.389162032623
0.004,0.008792575191926479,0.5075,800.0684556939718,704.4201339356496,25.0,398.0
0.023,0.04642857641050957,0.0075,752.0,704.4201339356496,25.0,398.8340402361705
0.013,0.0052894029028378855,1.0,949.963552425882,704.0,830.0,193.59490219094099
0.084,0.022859417215653745,0.005,904.0,704.0,796.9617445853213,320.0
0.006,0.006400664278809675,0.85,480.44858152582293,704.4201339356496,738.774871173836,331.0
0.0035,0.010214320019947301,0.8075,949.963552425882,704.4201339356496,25.0,193.0
0.0155,0.011126380823484862,0.1625,72.0,704.4201339356496,830.0,343.0
0.084,0.022859417215653745,0.005,904.0,704.4201339356496,796.9617445853213,320.0
0.01,0.003632290836720439,1.21625,949.963552425882,704.4201339356496,830.0,204.01875057951025
0.0035,0.010214320019947301,0.8075,949.963552425882,704.4201339356496,25.0,193.59490219094099
0.1365,0.013214086957571284,0.0,867.7492186397011,704.4201339356496,25.0,320.0
0.023,0.04642857641050957,0.0075,752.0,704.4201339356496,25.0,398.0
0.0815,0.005089689727205767,0.00875,897.1791655823174,704.4201339356496,11.546853673986064,135.0
0.0405,0.01774769669685123,0.0175,930.9592591282153,678.0,25.0,193.0
0.08,0.004562765768440165,0.0175,930.9592591282153,704.0,25.0,193.0
0.013,0.0052894029028378855,1.0,949.963552425882,704.4201339356496,830.0,193.0
0.037,0.018085257878467143,0.0175,930.9592591282153,704.0,25.0,178.43469692413706
0.1255,0.0010653244441510901,0.19,955.0,704.0,617.8028876714123,226.0
0.001,0.014309330288193025,0.03,72.0,704.4201339356496,25.0,343.0
0.08,0.004562765768440165,0.0175,930.9592591282153,704.4201339356496,25.0,193.0
0.004,0.032759112866006884,0.0125,480.44858152582293,704.0,9.005830315146518,331.0
