f1,f2,f3,x0,x1,x2,x3
0.0,0.01953572238982131,0.02375,520.022854877145,833.7655254124585,678.0,272.72579627099634
0.003,0.06156447687322234,0.0,579.4041040343852,833.7655254124585,733.779832588603,312.0
0.631,0.010609334749636493,0.0,529.0,845.7289532730684,714.456529848291,24.241466686919704
0.002,0.002029838450672057,4.6125,885.0,707.9601456972114,718.4519476131306,223.14441144819648
0.074,0.0004276444242846637,1.0375,532.6012927013057,845.9084432140352,737.755492129917,312.0
0.631,0.010609334749636493,0.0,529.0,845.6048283615877,714.456529848291,24.205892309794212
0.0005,0.009330244451539245,3.13,499.0,704.0,762.7570437275806,219.0
0.002,0.003124302632237594,2.35,22.0,680.0,678.0,104.56919134724257
0.002,0.002029838450672057,4.6125,885.0,707.9601456972114,718.4519476131306,223.0
0.143,0.041381354240731576,0.0,529.0,845.6048283615877,694.8995029276061,24.241466686919704
0.0105,0.05040037832196746,0.0,579.4041040343852,844.4846432058894,733.779832588603,312.0
0.0895,0.000752711538498409,0.3375,541.0,758.0,730.0,312.0
0.0115,0.026973567544890137,0.02,503.93393496831266,707.9601456972114,675.4516920240826,390.1996970568108
0.143,0.041381354240731576,0.0,529.0,845.914309329622,694.5421751682643,24.241466686919704
0.001,0.008650900403026313,1.5375,532.1295393763099,651.5841659676028,762.7570437275806,312.0
0.074,0.0004276444242846637,1.0375,532.1295393763099,845.9120237498917,737.755492129917,312.0
0.011,0.0025965122729583972,1.775,532.1295393763099,643.4015195334836,714.456529848291,312.0
0.0135,0.02304722679938238,0.02125,22.093413878826027,843.0,707.0,68.0
0.0014500000000000454,0.007030280082823414,0.7125,541.0,765.7382779902935,732.770644554487,312.0
0.026,0.04625365130570921,0.0025,541.0,787.0,12.979230743117238,312.0
0.082,0.04574284735181804,0.0,529.0,845.9120237498917,707.0,24.241466686919704
0.032,0.0008586704333709523,0.0025,165.0,707.9601456972114,12.979230743117238,268.0
0.5715,0.018575318999836454,0.0,529.0,845.0,726.8611397207865,24.241466686919704
0.593,0.01365534540111674,0.0,529.0,845.7226375647608,844.6303233526156,24.205892309794212
0.0055,0.005385635153747439,0.16625,22.093413878826027,704.0,733.779832588603,68.0
0.001,0.008650900403026313,1.5375,532.6012927013057,651.5841659676028,762.7570437275806,312.0
0.013,0.0022193691178238324,1.775,532.6012927013057,643.4015195334836,686.2982466471398,312.0
0.0025,0.016047709084931652,0.02375,520.022854877145,817.4898079516679,678.0,272.72579627099634
0.0035,0.0061824114216317,0.8875,532.6012927013057,844.0166626858575,730.0,312.0
0.5715,0.018575318999836454,0.0,529.0,845.3945486853414,726.8611397207865,24.205892309794212
0.029,0.005100120056585855,0.065,503.93393496831266,525.0,707.0,390.1996970568108
0.0035,0.013822013948107304,0.4625,96.0,731.0,694.8995029276061,65.19829122020066
0.0135,0.002601225182895856,0.65,532.6012927013057,833.7655254124585,714.456529848291,312.0
0.029,0.015213399196841787,0.0025,165.0,694.0,12.979230743117238,268.0
0.003,0.013903547802177858,0.1475,379.0,631.087792397771,707.0,124.0
0.0085,0.012331082754489874,0.02375,520.022854877145,787.0,678.0,272.72579627099634
0.593,0.01365534540111674,0.0,529.0,845.9084432140352,844.6303233526156,24.205892309794212
0.0035,0.0061824114216317,0.8875,532.1295393763099,844.0166626858575,730.0,312.0
0.007,0.011776584836923972,0.15125,503.93393496831266,636.4850683600976,707.0,390.1996970568108
0.0035,0.013822013948107304,0.4625,96.0,731.0,694.5421751682643,65.19829122020066
0.0075,0.013385317028506927,0.06625,155.19722231816934,670.0,678.0,68.0
0.016,0.005238630608735409,0.08375,503.93393496831266,704.0,562.0,390.1996970568108
0.0155,0.0022234070467479364,0.65,532.1295393763099,833.2492719542948,686.2982466471398,312.0
0.018,0.006425596931057129,0.06625,22.093413878826027,670.0,678.0,68.0
0.019,0.0016265717931922545,0.65,532.6012927013057,833.7655254124585,719.9719110866387,312.0
0.082,0.04574284735181804,0.0,529.0,845.9084432140352,707.0,24.205892309794212
0.001,0.04593462314871632,0.005,503.93393496831266,670.0,706.7636418676316,390.1996970568108
0.0135,0.002601225182895856,0.65,532.6012927013057,833.2492719542948,714.456529848291,312.0
0.009,0.0013996295286008258,4.6125,885.0,679.9061191580372,707.0,223.14441144819648
0.002,0.009183410128153977,0.65,532.1295393763099,844.0166626858575,686.2982466471398,312.0
0.011,0.0025965122729583972,1.775,532.6012927013057,643.4015195334836,714.456529848291,312.0
0.032,0.0008586704333709523,0.0025,165.0,707.9601456972114,12.979230743117238,268.59532818916495
0.009,0.0013996295286008258,4.6125,885.0,679.9061191580372,707.0,223.09906989926935
0.0165,0.001623607758278,1.775,532.1295393763099,643.4015195334836,719.9719110866387,312.0
0.0,0.013453984155609972,0.65,532.6012927013057,844.0166626858575,714.456529848291,312.0
0.0155,0.0022234070467479364,0.65,532.6012927013057,833.2492719542948,686.2982466471398,312.0
0.0165,0.001623607758278,1.775,532.6012927013057,643.4015195334836,719.9719110866387,312.0
0.002,0.009183410128153977,0.65,532.6012927013057,844.0166626858575,686.2982466471398,312.0
0.019,0.0016265717931922545,0.65,532.1295393763099,833.2492719542948,719.9719110866387,312.83670177478393
0.0,0.013453984155609972,0.65,532.1295393763099,844.0166626858575,714.456529848291,312.0
0.013,0.0022193691178238324,1.775,532.1295393763099,643.4015195334836,686.2982466471398,312.0
0.5715,0.018575318999836454,0.0,529.0,845.92782343973,726.8611397207865,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.9120237498917,694.8995029276061,24.241466686919704
0.143,0.041381354240731576,0.0,529.0,845.9120237498917,694.610180480785,24.241466686919704
0.143,0.041381354240731576,0.0,529.0,845.6048283615877,694.5421751682643,24.205892309794212
0.002,0.009183410128153977,0.65,532.6012927013057,844.9201283896509,686.2982466471398,312.0
0.0135,0.002601225182895856,0.65,532.1295393763099,833.7655254124585,714.456529848291,312.0
0.082,0.04574284735181804,0.0,529.0,845.92782343973,707.0,24.241466686919704
0.593,0.01365534540111674,0.0,529.0,845.0,844.6303233526156,24.241466686919704
0.143,0.041381354240731576,0.0,529.0,845.9120237498917,694.9187263525401,24.241466686919704
0.631,0.010609334749636493,0.0,529.0,845.914309329622,714.456529848291,24.241466686919704
0.5715,0.018575318999836454,0.0,529.0,845.8458832326681,726.8611397207865,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.914309329622,694.8995029276061,24.241466686919704
0.631,0.010609334749636493,0.0,529.0,845.6048283615877,714.456529848291,24.241466686919704
0.082,0.04574284735181804,0.0,529.0,845.92782343973,707.0,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.8458832326681,694.0,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.9084432140352,694.610180480785,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.7289532730684,694.0,24.205892309794212
0.082,0.04574284735181804,0.0,529.0,845.7289532730684,707.0,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.8458832326681,694.9187263525401,24.241466686919704
0.593,0.01365534540111674,0.0,529.0,845.9084432140352,844.6303233526156,24.241466686919704
0.082,0.04574284735181804,0.0,529.0,845.6048283615877,707.0,24.205892309794212
0.631,0.010609334749636493,0.0,529.0,845.8458832326681,714.456529848291,24.205892309794212
0.143,0.041381354240731576,0.0,529.0,845.9120237498917,694.5421751682643,24.241466686919704
