f1,f2,f3,x0,x1,x2,x3
0.0,0.0506654758190339,1.1875,532.0,726.0,732.0,286.0
0.004,0.029427702838528906,0.05,535.0,842.2437269508526,690.0,25.736601265592633
0.2235,0.010650129794189039,0.0,232.0,706.0,732.0,320.0
0.0035,0.06832859401374501,0.0525,535.0,685.0,690.0,25.736601265592633
0.3665,0.0011074837551268881,0.3125,535.0,615.7632727918558,830.3091106074219,71.0
0.0005,0.021142275426088604,0.2875,548.6674352673278,706.0,809.0,71.0
0.0325,0.011065648958663996,0.07375,515.6692139789525,842.2437269508526,807.4163477997129,214.0
0.0,0.10163603911857694,0.22875,562.0,540.0,230.0,214.0
0.023,0.001676063638860608,5.525,532.100732784528,726.0,229.37274648859548,223.28624573381333
0.2235,0.010650129794189039,0.0,232.0,706.7005896610231,732.0,320.0
0.036,0.0012316735417465282,0.98625,532.538204938213,202.0,807.4163477997129,214.0
0.001,0.024703867648539858,0.125,560.0065467789263,706.0,713.8938541237452,25.736601265592633
0.007,0.01284075227722546,0.0025,515.6692139789525,731.0,242.0,153.40770164852916
0.0015,0.00550476997389307,0.12625,515.6692139789525,663.0,732.0,214.0
0.0,0.06652186191170806,0.285,515.6692139789525,685.0,662.8734904026952,214.0
0.001,0.024703867648539858,0.125,560.0065467789263,706.8665841173564,713.8938541237452,25.736601265592633
0.001,0.10832299388990034,0.0125,590.231326430421,731.0,807.4163477997129,403.0
0.0,0.017761222735354635,3.475,532.0,732.0,742.6522450392212,291.85626334984335
0.5195,0.00762896515106245,0.0,232.0,731.0,229.37274648859548,320.0
0.033,0.004243842992184269,0.07375,515.6692139789525,842.2437269508526,229.37274648859548,153.40770164852916
0.089,0.014442937033588454,0.0,515.6692139789525,731.0,809.0,203.13918813493873
0.2235,0.010650129794189039,0.0,232.0,706.8665841173564,732.0,320.0
0.1595,0.013994110931488645,0.0,515.6692139789525,732.0,809.0,203.13918813493873
0.0005,0.021142275426088604,0.2875,548.6674352673278,706.8665841173564,809.0,71.0
0.001,0.09592539301462173,0.025,590.231326430421,731.769547307821,634.0,402.82184999077776
0.0005,0.021142275426088604,0.2875,548.6674352673278,706.7005896610231,809.0,71.0
0.001,0.09592539301462173,0.025,590.231326430421,731.0,634.0,402.82184999077776
0.027,0.012101926075877305,0.07375,515.6692139789525,842.2437269508526,229.37274648859548,214.0
0.001,0.024703867648539858,0.125,560.0065467789263,706.0,713.5013182984396,25.736601265592633
0.001,0.024703867648539858,0.125,560.0065467789263,706.7005896610231,713.8938541237452,25.736601265592633
0.089,0.014442937033588454,0.0,515.6692139789525,731.769547307821,809.0,203.13918813493873
0.5195,0.00762896515106245,0.0,232.0,731.769547307821,229.37274648859548,320.0
0.001,0.10832299388990034,0.0125,590.231326430421,731.769547307821,807.4163477997129,403.0
0.003,0.012608048547511345,0.07625,548.6674352673278,706.8665841173564,617.0,13.838926244149945
0.0335,0.002191696294558394,0.025,515.9832182534186,731.0,625.0,331.5886204783597
0.027,0.012101926075877305,0.07375,515.6692139789525,842.2437269508526,229.37274648859548,214.87535311927454
0.001,0.10832299388990034,0.0125,590.231326430421,731.4499377981011,807.4163477997129,403.0
0.0205,0.006504417402357586,0.125,560.0065467789263,706.0,43.00888453268607,25.736601265592633
0.3395,0.002858012336029174,0.0025,560.0065467789263,166.0,713.8938541237452,25.736601265592633
0.0335,0.002191696294558394,0.025,515.9832182534186,731.4499377981011,625.0,331.5886204783597
0.0335,0.002191696294558394,0.025,515.9832182534186,731.769547307821,625.0,331.5886204783597
0.004,0.043289748423685506,0.00125,515.6692139789525,732.0,735.6473449809093,214.0
