f1,f2,f3,x0,x1,x2,x3
0.202,0.0016939608863468833,0.06,228.4687634612668,731.0,704.0,360.27958629151624
0.202,0.0016939608863468833,0.06,228.4687634612668,731.0,704.8500807096855,360.27958629151624
0.001,0.018707827979981984,0.0,663.6168355505188,832.0,707.0,151.0
0.202,0.0016939608863468833,0.06,228.4687634612668,731.0,704.7791434036526,360.27958629151624
0.0385,0.001977966780649477,0.115,642.2548809702062,184.0,707.0,151.0
0.06570000000000005,0.0018411763832985274,0.0,726.21803879989,0.9371893328687619,707.0,151.0
0.085,0.0018328697419321889,0.1125,167.52500867242725,33.0,704.8500807096855,387.62009957149644
0.085,0.0018328697419321889,0.1125,167.52500867242725,33.0,704.0,387.62009957149644
0.085,0.0018328697419321889,0.1125,167.52500867242725,33.0,704.7791434036526,387.62009957149644
0.001,0.018707827979981984,0.0,663.6168355505188,832.0,707.0,151.29712600324294
0.06570000000000005,0.0018411763832985274,0.0,726.21803879989,0.8152306447018566,707.0,151.0
0.0095,0.0023731091209269924,0.0,662.433523800448,11.0,707.0,151.29712600324294
0.001,0.018707827979981984,0.0,663.6168355505188,832.0,707.0,151.43777403603946
0.0045,0.0032750012912249496,0.01,218.51991316493564,304.4957953296983,704.7791434036526,385.0
0.0045,0.0032750012912249496,0.01,218.51991316493564,304.4957953296983,704.0,385.0
0.0045,0.0032750012912249496,0.01,218.51991316493564,304.4957953296983,704.8500807096855,385.0
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.0,151.43777403603946
0.202,0.0016939608863468833,0.06,228.95290792795606,731.0,704.7791434036526,360.27958629151624
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.7791434036526,151.43777403603946
0.202,0.0016939608863468833,0.06,228.95290792795606,731.0,704.8500807096855,360.27958629151624
0.202,0.0016939608863468833,0.06,228.95290792795606,731.0,704.0,360.27958629151624
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.8500807096855,151.43777403603946
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.7791434036526,151.29712600324294
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.0,151.29712600324294
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.8500807096855,151.29712600324294
0.1935,0.0008006014958613683,0.12125,210.24181292857884,731.0,707.0,385.0
0.0385,0.001977966780649477,0.115,642.2548809702062,184.0,707.8943269486724,151.0
0.2335,0.001260884591584319,0.0525,218.51991316493564,731.0,704.7791434036526,395.77114321610446
0.2335,0.001260884591584319,0.0525,218.51991316493564,731.0,704.8500807096855,395.77114321610446
0.001,0.018707827979981984,0.0,663.6168355505188,832.0,707.8943269486724,151.29712600324294
0.0,0.00291232502452151,0.02125,220.77628551599636,90.0,704.8500807096855,385.0
0.0,0.00291232502452151,0.02125,220.77628551599636,90.39544703891309,704.0,385.0
0.0,0.00291232502452151,0.02125,220.77628551599636,90.39544703891309,704.7791434036526,385.0
0.0,0.00291232502452151,0.02125,220.77628551599636,90.39544703891309,704.8500807096855,385.0
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.8500807096855,151.0
0.0,0.00291232502452151,0.02125,220.77628551599636,90.0,704.7791434036526,385.0
0.2335,0.001260884591584319,0.0525,218.51991316493564,731.0,704.0,395.77114321610446
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.7791434036526,151.0
0.00025,0.028788713651452986,0.01,218.51991316493564,756.2906353674148,704.8500807096855,385.0
0.0,0.00291232502452151,0.02125,220.77628551599636,90.0,704.0,385.0
0.00025,0.028788713651452986,0.01,218.51991316493564,756.2906353674148,704.7791434036526,385.0
0.0045,0.0012723305756292996,0.525,165.52085903297075,304.4957953296983,704.8500807096855,385.0
0.0045,0.0012723305756292996,0.525,165.52085903297075,304.4957953296983,704.0,385.0
0.001,0.018707827979981984,0.0,663.6168355505188,832.0,707.8943269486724,151.43777403603946
0.06570000000000005,0.0018411763832985274,0.0,726.21803879989,0.9371893328687619,707.8943269486724,151.0
0.00025,0.028788713651452986,0.01,218.51991316493564,756.2906353674148,704.0,385.0
0.0095,0.0023731091209269924,0.0,662.433523800448,11.0,707.8943269486724,151.29712600324294
0.0015,0.010802440775980037,0.0,663.6168355505188,728.9253436753013,704.0,151.0
0.015,0.0019288708736457155,0.31875,165.52085903297075,628.0,707.8943269486724,385.0
0.001,0.018707827979981984,0.0,663.6168355505188,832.0,707.8943269486724,151.0
0.0045,0.0012723305756292996,0.525,165.52085903297075,304.4957953296983,704.7791434036526,385.0
0.0095,0.0017695448322270148,0.41625,220.77628551599636,304.4957953296983,704.8500807096855,385.0
0.1935,0.0008006014958613683,0.12125,210.24181292857884,731.0,707.8943269486724,385.0
0.06570000000000005,0.0018411763832985274,0.0,726.21803879989,0.8152306447018566,707.8943269486724,151.0
0.0045,0.0032750012912249496,0.01,218.51991316493564,304.9851683011137,704.8500807096855,385.0
0.06570000000000005,0.0018411763832985274,0.0,726.21803879989,0.9371893328687619,707.0657006956591,151.0
0.2195,0.0003567323741426269,0.085,228.95290792795606,731.0,704.0,389.2536036150258
0.0045,0.0032750012912249496,0.01,218.51991316493564,304.9851683011137,704.7791434036526,385.0
0.2195,0.0003567323741426269,0.085,228.95290792795606,731.0,704.7791434036526,389.2536036150258
0.0095,0.0017695448322270148,0.41625,220.77628551599636,304.4957953296983,704.7791434036526,385.0
0.2195,0.0003567323741426269,0.085,228.95290792795606,731.0,704.8500807096855,389.2536036150258
0.007,0.0021602405472836666,0.05,230.9083585116562,773.2893133248107,704.7791434036526,387.03010198532974
