f1,f2,f3,x0,x1,x2,x3
0.0065,0.032976752673806516,0.0,536.0,47.0,110.8418498765254,327.0
0.0915,0.00036612444502923314,1.3475,928.4116467948564,19.539465384294935,341.0,256.5586119000286
0.379,0.0013626206574044184,0.0625,515.0,56.07786430546152,828.0,325.0
0.0,0.019542735447198173,0.51375,928.4116467948564,709.0,379.0,259.9160570290576
0.0035,0.00326681228952376,6.025,536.0,461.1396282451106,110.8418498765254,338.9061592428078
0.007,0.0023895565452834327,1.83625,536.0,127.12749285904229,136.0,328.24113366140836
0.0025,0.0039002684452935877,2.175,536.0,189.98375262405696,136.0,328.24113366140836
0.0525,0.006370979198157702,0.0025,928.4116467948564,45.7684749554002,101.96841308478724,253.87210169116813
0.0005,0.005412582111497674,5.155,536.0,619.0,379.0,338.9061592428078
0.0065,0.032976752673806516,0.0,536.0,47.0,110.8418498765254,327.58552167346096
0.0,0.011230185680206456,5.0375,536.0,709.0,286.0,338.9061592428078
0.0065,0.032976752673806516,0.0,536.0,47.0,110.8418498765254,327.93283688599666
0.275,0.0006828981296598736,0.98125,515.0,301.81717299992283,142.4120012334756,325.0
0.0525,0.006370979198157702,0.0025,928.4116467948564,45.7684749554002,101.96841308478724,253.57139703924716
0.102,0.0010198491363571157,0.4375,928.4116467948564,5.667362537630197,594.7782303030791,260.48720483183445
0.0295,0.0012590378803825416,0.38625,928.4116467948564,816.0,757.0,272.0309134075397
0.001,0.01854500933529118,0.06375,928.4116467948564,301.81717299992283,491.0,253.87210169116813
0.0065,0.032976752673806516,0.0,536.0,47.0,110.81854306830076,327.0
0.379,0.0013626206574044184,0.0625,515.0,56.07786430546152,828.1559578735864,325.0
0.0175,0.0021640817521913717,0.21,928.4116467948564,709.0,127.0,272.0309134075397
0.0185,0.001711974717634542,1.635,928.4116467948564,141.42120560720844,127.0,259.9160570290576
0.1105,0.0009456166729483903,0.295,928.4116467948564,19.539465384294935,594.7782303030791,253.57139703924716
0.0455,0.001135734696323336,0.10125,928.4116467948564,816.0,821.5432296401881,259.9160570290576
0.02,0.0035908422731637723,0.0225,928.4116467948564,822.8995571900805,491.0,272.0309134075397
0.0035,0.00326681228952376,6.025,536.0,461.1396282451106,110.81854306830076,338.9061592428078
0.034,0.014888073124277562,0.0,928.4116467948564,301.81717299992283,110.8418498765254,261.7474383802993
0.0345,0.0027063785388359764,0.01125,928.4116467948564,844.816376490572,345.5331341374867,259.9160570290576
0.007,0.0015014999690616349,2.3125,928.4116467948564,301.81717299992283,189.37102468833416,256.5586119000286
0.007,0.0015014999690616349,2.3125,928.4116467948564,301.81717299992283,189.77915173361706,256.5586119000286
0.034,0.014888073124277562,0.0,928.4116467948564,301.81717299992283,110.81854306830076,261.7474383802993
0.0685,0.0014104957783490565,0.03875,928.4116467948564,106.69518678591756,110.8418498765254,272.0309134075397
0.0065,0.032976752673806516,0.0,536.0,47.0,110.81854306830076,327.58552167346096
0.034,0.0017212712181229846,0.16125,928.4116467948564,127.12749285904229,618.5914444041158,268.691219322156
0.0065,0.032976752673806516,0.0,536.0,47.0,110.81854306830076,327.93283688599666
0.0015,0.0070922881851413445,0.4375,928.4116467948564,5.667362537630197,618.5914444041158,268.691219322156
0.0105,0.002172086281569279,0.07125,928.4116467948564,516.6601708219848,426.0,272.0309134075397
0.001,0.007167642304253931,1.41125,928.4116467948564,709.0,163.42316584804695,259.9160570290576
0.0,0.023263208174896913,0.00875,928.4116467948564,127.12749285904229,341.0,268.691219322156
0.057,0.011834932455331026,0.0,928.4116467948564,301.81717299992283,110.8418498765254,268.691219322156
0.0145,0.0038508622364927278,0.05,928.4116467948564,516.6601708219848,618.5914444041158,253.87210169116813
0.057,0.011834932455331026,0.0,928.4116467948564,301.81717299992283,110.81854306830076,268.691219322156
0.027,0.013989587637765002,0.00125,928.4116467948564,716.0326908689235,459.42806280272976,259.78811688174875
0.0185,0.001711974717634542,1.635,928.4116467948564,141.42120560720844,127.0,259.78811688174875
0.0035,0.022231952525755036,0.0025,928.4116467948564,45.7684749554002,286.0,261.7474383802993
0.027,0.013989587637765002,0.00125,928.4116467948564,716.0326908689235,459.42806280272976,259.9160570290576
0.012,0.015456111925233173,0.0,928.4116467948564,5.667362537630197,379.0,268.691219322156
0.0005,0.013841605448021483,0.625,928.4116467948564,189.98375262405696,110.81854306830076,268.691219322156
0.1025,0.0017562689969566505,0.0125,928.4116467948564,461.1396282451106,594.7782303030791,230.41606591531166
0.0685,0.0014104957783490565,0.03875,928.4116467948564,106.69518678591756,110.8418498765254,272.81831772121353
0.074,0.0029687679379055668,0.0,928.4116467948564,5.667362537630197,286.0,268.691219322156
0.007,0.004137727226469345,0.05,928.4116467948564,516.6601708219848,618.5914444041158,260.48720483183445
0.0105,0.030923060642632744,0.0,928.4116467948564,5.667362537630197,101.96841308478724,268.691219322156
0.0685,0.0014104957783490565,0.03875,928.4116467948564,106.69518678591756,110.81854306830076,272.0309134075397
0.001,0.01854500933529118,0.06375,928.4116467948564,301.81717299992283,491.0,253.57139703924716
0.0015,0.0070922881851413445,0.4375,928.4116467948564,5.667362537630197,618.5914444041158,268.17618952653044
0.0025,0.06894218960542184,0.0,928.4116467948564,47.0,110.8418498765254,268.691219322156
0.0685,0.0014104957783490565,0.03875,928.4116467948564,106.69518678591756,110.81854306830076,272.81831772121353
0.0455,0.001135734696323336,0.10125,928.4116467948564,816.1076559198111,821.5432296401881,259.9160570290576
0.012,0.015456111925233173,0.0,928.4116467948564,5.667362537630197,379.0,268.17618952653044
0.0005,0.013841605448021483,0.625,928.4116467948564,189.98375262405696,110.8418498765254,268.691219322156
0.002,0.005781991753963683,0.0125,928.4116467948564,461.1396282451106,618.5914444041158,268.691219322156
0.0105,0.030923060642632744,0.0,928.4116467948564,5.667362537630197,101.96841308478724,268.17618952653044
0.034,0.0017212712181229846,0.16125,928.4116467948564,127.12749285904229,618.5914444041158,268.17618952653044
0.0455,0.001135734696323336,0.10125,928.4116467948564,816.1076559198111,821.5432296401881,259.78811688174875
0.0525,0.006370979198157702,0.0025,928.4116467948564,45.7684749554002,101.96841308478724,253.03879838916544
0.074,0.0029687679379055668,0.0,928.4116467948564,5.667362537630197,286.0,268.17618952653044
0.062,0.008270785236815386,0.0,928.4116467948564,5.667362537630197,24.016247017529658,268.17618952653044
0.0,0.019542735447198173,0.51375,928.4116467948564,709.0,379.0,259.78811688174875
0.0025,0.06894218960542184,0.0,928.4116467948564,47.0,110.81854306830076,268.691219322156
0.001,0.01854500933529118,0.06375,928.4116467948564,301.81717299992283,491.0,253.03879838916544
