f1,f2,f3,x0,x1,x2,x3
0.0335,0.031460806860577506,0.0125,677.0,822.0,705.0,335.0
0.012,0.023287478681321968,0.0625,571.9007765721856,833.0,705.0,239.0
0.0195,0.005960623215638512,0.8375,533.0,822.0,16.0,312.3183910852421
0.123,0.0015238521164175616,0.2,677.0,678.4645532751075,324.0,335.0
0.0075,0.0005003245241796477,2.1625,533.0,198.0,384.72155036153504,312.3183910852421
0.033,0.0015715924065561708,1.5375,533.0,182.06978490852538,845.2429585338291,312.3183910852421
0.0295,0.00029934043312495007,3.5975,533.0,85.0,384.72155036153504,312.3183910852421
0.0005,0.004373638301693715,2.02375,533.0,127.58003547913621,384.72155036153504,312.3183910852421
0.1295,0.008972251744812101,0.0,231.0,337.0,707.7349344061262,33.0
0.0,0.0068166206423186096,1.6975,533.0,198.0,36.36258716986804,312.3183910852421
0.0175,0.0033575909107629613,1.15,533.0,182.06978490852538,686.0,312.3183910852421
0.005,0.07417907439087568,0.0,542.4071983339098,337.0,204.116615547143,312.3183910852421
0.002,0.13061504093476273,0.0125,615.0,1.0,204.116615547143,211.0605784679292
0.019,0.036491943244090365,0.0125,677.0,739.4664491407286,705.0,335.0
0.112,0.0025349388670721992,0.1725,541.0,198.0,87.0,371.0
0.105,0.004298797235116531,0.03375,541.0,127.58003547913621,87.0,371.0
0.0025,0.010913339253442731,0.1375,542.4071983339098,156.0,391.36914160837097,312.3183910852421
0.036,0.018781938552864665,0.00625,386.0,732.0,707.7349344061262,140.0
0.0015,0.010973296004840292,0.27625,542.4071983339098,127.58003547913621,391.36914160837097,312.3183910852421
0.002,0.011659942020085488,0.1475,547.6440052184056,833.0,631.6448609454808,312.3183910852421
0.072,0.0006641941921275165,0.5,542.4071983339098,182.06978490852538,16.0,312.3183910852421
0.012,0.023287478681321968,0.0625,571.9007765721856,833.0,705.5379135701087,239.0
0.0335,0.031460806860577506,0.0125,677.0,822.0,705.5379135701087,335.0
0.022,0.03265474426006907,0.0,542.4071983339098,337.0,200.53386296652502,312.3183910852421
0.0045,0.0635424942596257,0.0125,615.0,715.383121565635,123.94771151433643,211.0605784679292
0.009,0.020653468218886275,0.1,542.4071983339098,833.0,758.788476055528,312.3183910852421
0.026,0.0024353261815191598,0.2625,159.0,745.5409715859677,707.7349344061262,12.0
0.055,0.005723562035973507,0.025,677.0,678.4645532751075,773.5881695340329,310.48484939127815
0.1065,0.00969243055416217,0.00625,386.0,731.4162009293051,707.7349344061262,140.0
0.0,0.02823005664907917,0.015,677.0,678.4645532751075,36.36258716986804,310.48484939127815
0.009,0.050415784021502444,0.0,542.4071983339098,337.0,713.2554230878484,312.5273947494299
0.009,0.050415784021502444,0.0,542.4071983339098,337.0,713.2554230878484,312.3183910852421
0.019,0.036491943244090365,0.0125,677.0,739.4664491407286,705.5379135701087,335.0
0.005,0.07417907439087568,0.0,542.4071983339098,337.0,204.116615547143,312.5273947494299
0.009,0.020653468218886275,0.1,542.4071983339098,833.0,758.788476055528,312.5273947494299
0.011,0.04001379686012777,0.0,545.8028167994001,819.0,705.0,239.0
0.022,0.03265474426006907,0.0,542.4071983339098,337.0,200.53386296652502,312.5273947494299
0.0045,0.08379283302570605,0.0,547.6440052184056,337.0,140.0,312.3183910852421
0.1515,0.002573312214820434,0.0,545.8028167994001,819.0,140.0,239.0
0.0005,0.011028689409564295,0.15,547.6440052184056,715.383121565635,616.0,312.3183910852421
0.072,0.0006641941921275165,0.5,542.4071983339098,182.06978490852538,16.0,312.5273947494299
0.06854999999999996,0.000942564684804111,0.5,547.6440052184056,182.06978490852538,748.0,312.3183910852421
0.0025,0.003045191524596058,1.385,533.0,181.05584527409812,719.288060163137,312.3183910852421
0.011,0.04001379686012777,0.0,545.8028167994001,819.0,705.5379135701087,239.0
0.0385,0.004375502204378682,0.25,677.0,678.4645532751075,487.0,310.48484939127815
0.1625,0.0021087283720839767,0.1725,541.0,198.0,87.0,372.43147786294384
0.005,0.008549125246718095,0.38375,542.4071983339098,127.58003547913621,23.552780294889907,312.3183910852421
0.006,0.0027882252471983747,1.385,533.0,181.05584527409812,686.0,312.3183910852421
0.1915,0.0009026658729875766,0.15,547.6440052184056,182.06978490852538,384.72155036153504,312.3183910852421
0.018,0.005322628171545536,1.0,542.4071983339098,832.9595805716547,808.0,312.3183910852421
0.0055,0.05002598597225191,0.01,677.0,120.46038489958292,705.0,310.48484939127815
0.0345,0.012790297781795181,0.1,542.4071983339098,164.99861640534843,758.788476055528,312.3183910852421
0.006,0.0076328583031661165,0.125,542.4071983339098,643.4650782724631,808.0,312.5273947494299
0.005,0.008549125246718095,0.38375,542.4071983339098,127.58003547913621,23.552780294889907,312.5273947494299
0.006,0.0076328583031661165,0.125,542.4071983339098,643.4650782724631,808.0,312.3183910852421
0.065,0.004934318156941998,0.0125,547.6440052184056,732.0,487.0,312.3183910852421
0.002,0.0077680865818056,0.5225,542.4071983339098,198.0,23.552780294889907,312.3183910852421
0.016,0.0034604962160848353,1.3,533.0,164.99861640534843,384.72155036153504,312.3183910852421
0.002,0.0077680865818056,0.5225,542.4071983339098,198.0,23.552780294889907,312.5273947494299
