f1,f2,f3,x0,x1,x2,x3
0.0015,0.004181919900101308,0.14125,77.0,704.0,755.0883535976282,378.0
0.0005,0.0042139190947041855,0.32875,77.0,704.0,755.0883535976282,394.8997287261347
0.002,0.003937776374402435,0.01625,77.0,704.0,755.0883535976282,376.54515789760654
0.1225,0.0008844886907100357,0.0125,160.38660551711772,704.0,614.0,22.0
0.0015,0.004181919900101308,0.14125,77.0,704.0,755.0883535976282,378.71550504883913
0.045,0.0062762865234814,0.00875,77.0,704.0,775.1351833934398,378.0
0.0015,0.0752106122799096,0.0,943.0,101.0,116.0,362.08618663893924
0.0195,0.0006951177945468419,0.012625,900.6039256324536,704.0,825.8917461069997,356.14032782795897
0.108,0.003105876415608965,0.0125,900.6039256324536,704.0,614.0,372.85357843566203
0.001,0.002012796276727633,0.32875,77.0,704.0,298.0,345.0756640324873
0.002,0.003937776374402435,0.01625,77.0,704.0,755.0883535976282,376.67831083001596
0.045,0.0062762865234814,0.00875,77.0,704.0,775.1351833934398,378.71550504883913
0.098,0.00327989992333641,0.0125,103.0,704.0,775.1351833934398,22.0
0.194,0.0027322001162964657,0.0,9.174865171810112,712.0,116.0,65.07732047218322
0.0015,0.004181919900101308,0.14125,77.0,704.0,755.4631974148547,378.0
0.0015,0.004181919900101308,0.14125,77.0,704.8759695491439,755.0883535976282,378.0
0.1895,0.006797381185951818,0.0,86.89006846951952,712.6262623201947,116.0,373.15570734414337
0.1435,0.008985021232278685,0.0,64.23440514389985,704.0,834.268252222417,376.54515789760654
0.1895,0.006797381185951818,0.0,86.89006846951952,712.0,116.0,373.15570734414337
0.194,0.0027322001162964657,0.0,9.174865171810112,712.6262623201947,116.0,65.07732047218322
0.1225,0.0008844886907100357,0.0125,160.38660551711772,704.8759695491439,614.0,22.0
0.002,0.003937776374402435,0.01625,77.0,704.8759695491439,755.4631974148547,376.54515789760654
0.0195,0.0006951177945468419,0.012625,900.6039256324536,704.8759695491439,825.8917461069997,356.14032782795897
0.108,0.003105876415608965,0.0125,900.6039256324536,704.8759695491439,614.0,372.85357843566203
0.143,0.010120858880089546,0.0,896.0029704895869,704.8759695491439,614.0,350.01443932674186
0.002,0.003937776374402435,0.01625,77.0,704.0,755.4631974148547,376.54515789760654
0.143,0.010120858880089546,0.0,896.0029704895869,704.0,614.0,350.01443932674186
0.045,0.0062762865234814,0.00875,77.0,704.8759695491439,775.1351833934398,378.0
0.001,0.002012796276727633,0.32875,77.0,704.8759695491439,298.0,345.0756640324873
0.1435,0.008985021232278685,0.0,64.23440514389985,704.8759695491439,834.268252222417,376.54515789760654
0.045,0.0062762865234814,0.00875,77.0,704.8759695491439,775.1351833934398,378.71550504883913
0.002,0.003937776374402435,0.01625,77.0,704.8759695491439,755.0883535976282,376.54515789760654
0.0015,0.004181919900101308,0.14125,77.0,704.8759695491439,755.4631974148547,378.0
0.098,0.00327989992333641,0.0125,103.0,704.8759695491439,775.1351833934398,22.0
0.0005,0.0042139190947041855,0.32875,77.0,704.0,755.4631974148547,394.8997287261347
0.0005,0.0042139190947041855,0.32875,77.0,704.8759695491439,755.4631974148547,394.8997287261347
0.0005,0.0042139190947041855,0.32875,77.0,704.8759695491439,755.0883535976282,394.8997287261347
0.0015,0.004181919900101308,0.14125,77.0,704.8759695491439,755.4631974148547,378.71550504883913
0.002,0.003937776374402435,0.01625,77.0,704.8759695491439,755.0883535976282,376.67831083001596
0.0015,0.004181919900101308,0.14125,77.0,704.0,755.4631974148547,378.71550504883913
0.0015,0.004181919900101308,0.14125,77.0,704.8759695491439,755.0883535976282,378.71550504883913
0.0,0.012971676526807932,0.03125,896.0029704895869,704.0,609.0,348.2948133688006
0.0,0.011243036034501306,0.46625,224.5863115369618,704.8759695491439,621.6842159647765,343.3893892753205
0.016,0.013350587093885225,0.0,896.0029704895869,704.0,775.1351833934398,348.2948133688006
0.0,0.012971676526807932,0.03125,896.0029704895869,704.8759695491439,609.0,348.2948133688006
0.0845,0.006259844059660504,0.0125,900.6039256324536,704.8759695491439,614.0,369.5773191145403
0.0,0.011243036034501306,0.46625,224.5863115369618,704.0,621.6842159647765,343.3893892753205
0.0845,0.006259844059660504,0.0125,900.6039256324536,704.0,614.0,369.5773191145403
0.016,0.013350587093885225,0.0,896.0029704895869,704.8759695491439,775.1351833934398,348.2948133688006
0.031,0.009279478617911877,0.0125,772.0,704.8759695491439,312.9263306118727,335.0411903745632
0.002,0.02134342064243218,0.0,39.48459377768422,704.8759695491439,116.0,373.72020373313353
