day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,맨하지메 사누끼 우동 / 일식안심돈까스 / 역전우동)옛날우동컵 / 도이 콜롬비아 디카페인,쉐프원 사누끼우동면 / 규슈 라멘(2인분) / 진가 스시단무지,치킨가라아게유부초밥 / 아지요카타이 돈코츠라멘 카고시마 / 유부 / 마르니스 디카페인 블랜딩 콜드브루,2104,33670
2,2026-05-08,샷뽀로라멘 / 부장의맛 특얼큰돼지국밥 / 남해 푸릇 고등어고로케 / 프리미엄리얼콜라겐5200,HB납작우동면 / 냉동 유부(60매) / 크랩맛(味) 후레쉬 청크 / 카페라떼 라지,"하이룰루 스,계 무스비(냉장) / 본고장 가쓰오우동 곱빼기 / 반달맛단무지 / 남양 아인슈타인",2042,67040
3,2026-05-09,야끼소바빵st 치아바타 / 병천식 순댓국 / 디아블로소스 / 미떼핫초코모카,조르니키친 야심포차 오꼬노미야끼 / be chef. 돼지고기장조림 / 짱어네외가집추어탕 / 춘식이 고구마우유,치킨가라아게유부초밥 / 치킨 가라아게 / 냉동 혼합야채2종,2010,36820
4,2026-05-10,가쓰오 냉모밀 / 디핑 소스 스위트 앤 사워 / 한양 고추부각 / 산가리아 마로야카 멜론밀크맛,돈카츠초밥캘리포니아롤 / 사랑해어 부산에서 온 천일염 옥돔 / 무뼈닭발 / 딸기사랑,츠쿠네산도 / 강황닭가슴살미니볼&통귀리샐러드 / New 치킨너겟(소스미포함) / 뷰티 리얼 콜라겐 5000,2009,24030
5,2026-05-11,혜자로운매콤볶음우동정식 / 파파쿡감자탕 / 규슈 라멘(2인분) / 지로 비앙코,오코노미야끼st곡물볼 / 냉면무김치 / 마이비밀클린데이밀단호박닭가슴살스테이크 / 녹용장어,올특찬 닭살부추우동볶음 / 역전우동)김치우동컵 / 디카페인 아메리카노 라지,2004,48420
6,2026-05-12,쉐프원 사누끼우동면 / 유부 / 잇츠그린 브로콜리,포크커리덮밥 / 역전우동)옛날우동컵 / 아지요카타이 돈코츠라멘 카고시마 / 아나수 애플사이다비니거 비타민열매,맨하지메 사누끼 우동 / 헬스닭 통 닭가슴살 페퍼크림소스 / 진가 스시단무지 / 파스쿠찌 돌체라떼,1997,23520
7,2026-05-13,HB납작우동면 / 렌지쿠캣 부드러운 매콤 데리야끼 목살 / 일식안심돈까스 / 코카콜라(L),치킨가라아게유부초밥 / 본고장 가쓰오우동 곱빼기 / 냉동 유부(60매) / 애플 사이다,스노우폭스촉촉규동 / 롯데)켄터키직화핟빠매콤 / 치킨마크니카레(본죽키즈),2005,49520
