f1,f2,x0,x1,x2,x3
0.017728479874207538,0.045,955.0,519.7089365520824,678.0,346.0
0.030659226160758862,0.0,193.0,173.0,712.0,368.8285194898119
0.02275092025090501,0.00625,528.0,600.0547903293564,678.0,124.0
0.003953659248212148,0.57375,564.2321301161201,830.9158489201877,785.0,78.34362657343897
0.003953659248212148,0.57375,564.2321301161201,830.9158489201877,785.2429803782032,78.34362657343897
0.02198777329447805,0.0075,499.30012266723594,830.7587891712856,711.0,102.23409978542512
0.02198777329447805,0.0075,499.30012266723594,830.7587891712856,711.7738186593258,102.23409978542512
0.02198777329447805,0.0075,499.30012266723594,830.9158489201877,711.7738186593258,102.23409978542512
0.02198777329447805,0.0075,499.30012266723594,830.9158489201877,711.0,102.23409978542512
0.003953659248212148,0.57375,564.2321301161201,830.7587891712856,785.0,78.34362657343897
0.003953659248212148,0.57375,564.2321301161201,830.7587891712856,785.2429803782032,78.34362657343897
0.006275498009570137,0.2375,555.0,566.0473948310556,785.2429803782032,89.10799792374277
0.006275498009570137,0.2375,555.0,566.0473948310556,785.0,89.10799792374277
0.003953659248212148,0.57375,564.2321301161201,830.9158489201877,785.1561210355279,78.34362657343897
0.003953659248212148,0.57375,564.2321301161201,830.7587891712856,785.1561210355279,78.34362657343897
0.006275498009570137,0.2375,555.0,566.0473948310556,785.1561210355279,89.10799792374277
0.006275498009570137,0.2375,555.0,566.0473948310556,785.0993995182306,89.10799792374277
0.003953659248212148,0.57375,564.2321301161201,830.7587891712856,785.0993995182306,78.34362657343897
0.003953659248212148,0.57375,564.2321301161201,830.9158489201877,785.0993995182306,78.34362657343897
