f1,f2,x0,x1,x2,x3
nan,0.0,907.8836237869069,672.1244945484428,5.6962437268607395,326.14120586660164
nan,0.0,875.3758127242291,831.8392814427341,5.697254360847984,178.49561661037018
nan,0.0,875.3758127242291,621.3871378148651,5.831324658546839,193.23434060963106
nan,0.0,907.8836237869069,353.0,5.831324658546839,329.25694941074767
nan,0.0,907.8836237869069,35.263899283860354,5.831324658546839,326.14120586660164
nan,0.0,907.6380607627588,66.45260394155319,5.083853403157441,313.8361680170258
nan,0.0,907.8836237869069,672.1244945484428,5.269277704622751,332.2759169268136
nan,0.0,907.8836237869069,555.0,5.6962437268607395,328.78306731838114
nan,0.0,907.6380607627588,644.8691023639107,5.831324658546839,326.5498890071541
nan,0.0,875.3758127242291,694.9568366233767,5.697254360847984,193.23434060963106
nan,0.0,907.6380607627588,353.0,5.269277704622751,326.2215372851391
nan,0.0,907.8836237869069,724.7721813936793,5.831324658546839,313.3548856382718
nan,0.0,907.8836237869069,66.45260394155319,5.269277704622751,326.14120586660164
nan,0.0,907.8836237869069,751.0,5.136765032999332,359.3971514731235
nan,0.0,907.6380607627588,621.3871378148651,5.831324658546839,317.7723834483701
nan,0.0,907.8836237869069,644.8691023639107,5.269277704622751,326.14120586660164
nan,0.0,907.8836237869069,844.4464702160914,5.5664892641879495,328.78306731838114
nan,0.0,907.6380607627588,714.1511536974488,5.269277704622751,317.7723834483701
nan,0.0,907.7394881009786,844.4464702160914,5.831324658546839,356.73557925712663
nan,0.0,875.3758127242291,694.9568366233767,5.831324658546839,200.60927457689183
nan,0.0,907.6380607627588,694.9568366233767,5.083853403157441,333.2294873575107
nan,0.0,907.8836237869069,694.9568366233767,5.136765032999332,332.2759169268136
nan,0.0,907.8836237869069,751.0,5.269277704622751,332.7981784951138
0.06393125880695162,0.0,928.2005193713505,555.0,5.269277704622751,313.8361680170258
nan,0.0,907.8836237869069,65.0,5.5664892641879495,326.14120586660164
nan,0.0,907.6380607627588,644.8691023639107,5.697254360847984,313.8361680170258
nan,0.0,907.8836237869069,714.1511536974488,5.269277704622751,359.3971514731235
nan,0.0,907.8836237869069,831.8392814427341,5.697254360847984,313.3548856382718
nan,0.0,907.6380607627588,353.0,5.831324658546839,326.5498890071541
nan,0.0,907.8836237869069,35.263899283860354,5.831324658546839,313.3548856382718
nan,0.0,907.6380607627588,60.399245223159056,5.269277704622751,326.5498890071541
nan,0.0,907.8836237869069,555.0,5.6962437268607395,327.89727701019024
nan,0.0,875.3758127242291,694.9568366233767,5.697254360847984,178.49561661037018
nan,0.0,907.8836237869069,694.9568366233767,5.5664892641879495,313.3548856382718
nan,0.0,907.6380607627588,60.399245223159056,5.136765032999332,326.5498890071541
nan,0.0,907.8836237869069,65.0,5.5664892641879495,313.3548856382718
nan,0.0,907.8836237869069,751.0,5.136765032999332,326.14120586660164
nan,0.0,907.8836237869069,65.77586799932581,5.5664892641879495,310.7289399059226
nan,0.0,907.8836237869069,353.0,5.269277704622751,349.6908379923627
nan,0.0,907.6380607627588,65.0,5.2713754870502685,313.8361680170258
nan,0.0,875.3758127242291,65.0,5.2713754870502685,178.49561661037018
nan,0.0,907.8836237869069,693.855063595726,5.083853403157441,356.73557925712663
nan,0.0,907.6380607627588,725.8117583730287,5.831324658546839,331.2046419923984
nan,0.0,875.3758127242291,353.0,5.697254360847984,178.49561661037018
nan,0.0,907.6380607627588,35.263899283860354,5.2713754870502685,293.9339759928132
nan,0.0,907.6380607627588,35.263899283860354,5.831324658546839,326.5498890071541
nan,0.0,907.8836237869069,724.7721813936793,5.697254360847984,327.89727701019024
nan,0.0,907.8836237869069,844.4464702160914,5.5664892641879495,326.14120586660164
nan,0.0,907.6380607627588,353.0,5.6962437268607395,326.5498890071541
nan,0.0,907.6380607627588,621.3871378148651,5.136765032999332,326.2215372851391
