f1,f2,x0,x1,x2,x3
0.011243697758843128,0.0,611.0,808.9049172197995,690.1386907287888,331.2385411781939
0.011243697758843128,0.0,611.0,808.9049172197995,690.0,331.2385411781939
0.011243697758843128,0.0,611.0691231793154,808.9049172197995,690.1386907287888,331.2385411781939
0.007683735803945029,0.05,682.6765192754908,158.0,694.403851543937,335.1822069081818
0.011243697758843128,0.0,611.0691231793154,808.9049172197995,690.0,331.2385411781939
0.007683735803945029,0.05,682.6765192754908,158.0,694.0,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.0,694.403851543937,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.0,694.0,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.0,694.2122532736847,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.2185476444871,694.0,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.2185476444871,694.403851543937,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.2185476444871,694.0,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.2185476444871,694.403851543937,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.0,694.2122532736847,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.2185476444871,694.2122532736847,335.1822069081818
0.0029683403071834777,0.5625,603.3621669636042,253.47348243481792,694.403851543937,331.2385411781939
0.007683735803945029,0.05,682.2432207874824,158.2185476444871,694.2122532736847,335.1822069081818
0.0029683403071834777,0.5625,603.3621669636042,253.47348243481792,694.0,331.2385411781939
0.0029683403071834777,0.5625,603.3621669636042,253.47348243481792,694.2122532736847,331.2385411781939
0.007683735803945029,0.05,682.2432207874824,158.0,694.5166706837879,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.0,694.5166706837879,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.2185476444871,694.5166706837879,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.2185476444871,694.4466050068429,335.1822069081818
0.0029683403071834777,0.5625,603.3621669636042,253.47348243481792,694.5166706837879,331.2385411781939
0.007683735803945029,0.05,682.2432207874824,158.2185476444871,694.5166706837879,335.1822069081818
0.007683735803945029,0.05,682.2432207874824,158.0,694.4466050068429,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.2185476444871,694.4466050068429,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.0,694.4466050068429,335.1822069081818
0.0029683403071834777,0.5625,603.3621669636042,253.47348243481792,694.4466050068429,331.2385411781939
0.00479791283486605,0.1375,663.5362592848583,156.53959427569356,694.2122532736847,335.1822069081818
0.007683735803945029,0.05,682.6765192754908,158.3458633660345,694.0,335.1822069081818
0.00479791283486605,0.1375,663.5362592848583,156.53959427569356,694.0,335.1822069081818
