f1,f2,x0,x1,x2,x3
nan,0.0,907.5712611134857,675.6388820141617,667.8761101296421,231.9186124740079
nan,0.0,907.5712611134857,690.2076913201037,681.7540613428911,234.25669503225168
nan,0.0,907.5712611134857,690.2076913201037,667.8289713946675,257.6190117319192
nan,0.0,907.5712611134857,675.6334268340265,681.2111817550555,239.7271925166541
nan,0.0,907.5712611134857,690.2076913201037,667.8761101296421,242.2928380822193
nan,0.0,875.4945186643731,675.6334268340265,667.8761101296421,242.2928380822193
nan,0.0,907.5712611134857,675.2217430120344,667.8289713946675,246.23095509586534
nan,0.0,907.5712611134857,690.2076913201037,667.8761101296421,231.9186124740079
nan,0.0,907.5712611134857,675.6594895030443,667.8761101296421,281.8299471643871
nan,0.0,907.5712611134857,675.7698475227413,681.7540613428911,199.46947590266694
nan,0.0,907.5712611134857,675.6334268340265,681.7540613428911,261.4681211485235
nan,0.0,875.4945186643731,675.6334268340265,681.2111817550555,242.2928380822193
nan,0.0,907.5712611134857,675.6388820141617,667.4589264241944,236.92687103411365
nan,0.0,907.5712611134857,675.6594895030443,667.8761101296421,236.92687103411365
nan,0.0,907.5712611134857,675.4278401652864,681.2111817550555,253.73282908661784
nan,0.0,907.0188389462819,675.6388820141617,667.8289713946675,242.2928380822193
nan,0.0,907.5712611134857,675.2217430120344,667.8761101296421,246.23095509586534
nan,0.0,907.5712611134857,675.2217430120344,667.8761101296421,234.25669503225168
nan,0.0,875.4945186643731,687.6988915765171,667.8761101296421,242.2928380822193
nan,0.0,907.5712611134857,687.9755960935765,667.8289713946675,231.9186124740079
nan,0.0,907.5712611134857,675.4278401652864,667.8761101296421,246.99450399643837
nan,0.0,907.5712611134857,675.2217430120344,667.8289713946675,239.7271925166541
nan,0.0,907.5712611134857,675.4278401652864,681.7540613428911,268.28390370812264
nan,0.0,907.5712611134857,675.2217430120344,667.4589264241944,258.1335818436197
nan,0.0,907.0188389462819,690.2076913201037,681.7540613428911,242.2928380822193
nan,0.0,907.5712611134857,690.9355412375725,667.8761101296421,234.26593166231834
nan,0.0,907.5712611134857,690.9355412375725,681.7540613428911,199.46947590266694
nan,0.0,907.5712611134857,675.7698475227413,667.8761101296421,252.6022247570731
