day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,샌)무화과크림치즈샌드 / 햇살닭 소스닭가슴살 블랙페퍼 / 힘찬 쭈꾸미 / 녹용장어,보 파니피치오 그리시니 통밀 클래식 / 우리가족pick 고추장제육볶음 / 짱어네외가집추어탕 / 요미요미야채와과일빨강,마트명가 햇살떡국떡 / 찜닭 / 베지가든 두부너겟 / 액티비아 병 블루베리,1999,24060
2,2026-05-08,더블치즈버거 / 닭가슴옥수수근대죽 / 남도 사각어묵(냉동) / 아침콜,콰트로치즈와퍼주니어 / 롱치즈스틱 / 초계명가 왕갈비탕 / 사이다(R),로제불닭납작당면 / 교촌 닭가슴살소시지 블랙페퍼 / 명태식해 / 정도원 얼음골 사과즙,1998,24010
3,2026-05-09,한우불고기꼬마피자 / 프리미엄 명란젓 파치 / 통통 새우볼 / 킹플로트(닥터페퍼 제로),3입트리플후레쉬샌드위치1 / 수제등심탕수육 / 비프패티토핑 / 녹용장어,더블치즈버거 / 치킨휠레2조각 (소스미포함) / 중기1 감자버섯차조죽 / 동결건조흑삼농축액분말스틱,1988,24000
4,2026-05-10,샤브샤브당면 / 용우동 고구마치즈돈까스 / 김)오일컷담백참치마요 / 디카페인 아이스 카페 라떼 라지,더블 쿼터파운더® 치즈 / 샐)바질리코타샐러드 / 어니언 시즈닝 / 명근당 프리미엄 흑염소 진액,춘천닭갈비 도시락 / 국수화 한우 사골 육수 / 우삼겹김치찜 / 카푸치노 미디엄,2003,24000
5,2026-05-11,리얼소프트햄샌드 / 살몬볼 / 간편해물알탕 / 파너 패션후르츠 음료(1L),치킨가라아게유부초밥 / 켄터키프랑크 / 바삭킹2조각 / 디카페인 아메리카노 미디움,강원도옥수수팥빵 / 게맛살스틱 / 노브랜드 간편미역국 / 다나사과주스,2004,24000
6,2026-05-12,치즈퐁듀베이컨파스타 / 마니커 마파맵닭 / 코코넛슈림프(3조각)+스위트칠리소스 / 흑염소녹용골드프리미엄,미정당)스팸로제납작당면 / 로스트닭다리살샐러디 / 직화돈육볶음 / 명근당 프리미엄 흑염소 진액,토나렐리알네로디세피아 / 녹색계란 구운란 / 리얼 어니언링(R) / 메리 베리 맥피즈 제로콜라 M,1998,23970
7,2026-05-13,NEW 더블 미라클버거 / 미소 국내산 고추장 제육불고기 / 급식대가)한우육개장국밥 / 마시는비타할로,7곡 쌀칼국수 / 코코스 통살 닭가슴살 떡볶이맛 / 순살닭정육 / 카푸치노 라지,"하이룰루 스,계 무스비(냉장) / 도)고기듬뿍김치제육 / 치킨마크니카레(본죽키즈) / 트루맘 뉴클래스 2",1997,23980
