day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,와퍼 / 잠백이 벅업닭 안동찜닭 / 쉐이킹프라이 스윗어니언 / 에브리데이 호박즙,405)올리브푸가스 / 냉면무김치 / be chef. 돼지고기장조림 / 아메리카노 미디엄,누룩터 쌀누룩음료(흑미) / 후렌치 후라이 스몰 / 탈각새우 / 알부민 맥스 99,1997,24000
2,2026-05-08,카페폴인 커피콩빵 / 구본길 양념갈비찜 / 헬스파워 촉촉닭가슴살 / 아이스카페라떼(살균우유),휴게소 스페셜토스트 / 황태미역국_냉동 / 철이네 낙지볶음 / 슈퍼100복숭아,참치김치듬뿍김밥 / 베이크드빈스 인 토마토 소스 / 급식대가)떡볶이어묵조림 / 석류콜라겐,1997,24010
3,2026-05-09,든든한제육돈까스정식 / 근대한우양송이배죽 / 치킨다리 하프팩(코울슬로) (소스미포함) / 일화꿀물,무직타이거 뚱랑이의 불새우 볶음면 / 황태미역국_냉동 / 영양반찬버섯치즈계란볶음 / 레몬에이드(R),통)촉촉계란말이김밥 / 키토제닉비빔찹 / 도)압도적뉴한돈간장불백 / 명근당 프리미엄 흑염소 진액,1992,24000
4,2026-05-10,카세레체몰리자네 / 커클랜드 시그니춰 유기농 믹스 베지터블 (1215098) / 주)뉴3XL간장바싹불고기 / 닥터디노 달여만든 도라지배즙,김치참치대왕마끼 / 닭가슴살 찹스테이크 청양고추 / 풀스쿡 깐메추리알 / 오리지널 NFC 유기농 레몬석류즙 100,더블 미라클버거 / 냉동 혼합야채2종 / 갈릭포크소시지 / CALOBYE퍼펙트파워쉐이크곡물맛,2004,24060
5,2026-05-11,밀스 고단백 호라산 통밀베이글 어니언 / 오케이쿡 깐 메추리알 / 오밀당 통단팥죽 / 아나수 애플사이다비니거 비타민열매,405)단백질식빵 / 에그마요샐러드 / 교촌 닭가슴살소시지 블랙페퍼 / the스윗 럭키 리치 에이드,NEW 오징어 얼라이브버거 블랙페퍼맛 / 바로서울식육개장 / 김치찌개 / 다나사과주스,1998,23990
6,2026-05-12,청정원 알볼로목동피자 / New 데리야끼소스 / 완벽한 간장닭갈비 덮밥.소스 / 다다이차 꿀떨어지는 도라지,치킨 치아바타 / 칠리마요소스 / 진가 스시단무지 / 푸른초원 포도 비피더스,알뜰임금님표이천쌀치즈핫도그 / 에그마요샐러드 / 노브랜드 간편미역국 / 압타밀 프로푸트라 3,2000,23980
7,2026-05-13,비빔메일면 누들볼 / 완벽한 간장닭갈비 덮밥.소스 / 금미옥)국물떡볶이컵 / 아침애 찐 수정과,쉐프원 사누끼우동면 / 프리미엄 명란젓 파치 / 우양)닭가슴살곡물핫도그 / 그린비아 고단백솔루션 RTH,삼립)아메리칸베이컨체다버거 / 꽁꽁 문어짬뽕죽 / 해쉬 브라운 / 아이스 카페라떼(시럽없음) 미디엄,1987,24050
