f1,f2,f3,x0,x1,x2,x3
0.695,0.004631806736054241,0.0,229.13567102839968,327.0,37.0,211.0
0.001,0.047526169663965334,0.01125,562.0,579.880195765592,601.0,80.45410041794332
0.1785,0.016851960803528684,0.0,560.6135020096764,710.3531653195087,706.0,193.0
0.3435,0.011091994895271892,0.0,575.1605843872738,821.0,706.0,193.0
0.033,0.0020804885221914374,3.11,394.7865958014911,129.00973012098595,705.8432351138955,266.0
0.095,0.0017867719881314395,1.43625,535.0,476.17466095616066,705.8432351138955,259.1812108995533
0.001,0.046548317288706065,0.05,562.0,303.0,743.7738869799845,80.45410041794332
0.0,0.00811966390382931,1.47125,523.6470774500208,129.00973012098595,706.0,259.1812108995533
0.195,0.0011758100359400038,0.175,100.0,844.5023915515343,706.0,401.62430896896115
0.0,0.00811966390382931,1.47125,523.018272065072,129.00973012098595,706.0,259.1812108995533
0.0955,0.0011531617250818053,0.405,535.0,277.00716907323573,705.8432351138955,259.1812108995533
0.0075,0.0027979581441482547,0.00625,100.0,600.0,704.8254270387108,401.62430896896115
0.0005,0.12062582387126838,0.0375,562.0,369.0,625.8398516977977,80.45410041794332
0.2125,0.002101870666763063,0.015,663.5449212344433,579.880195765592,706.0,259.1812108995533
0.002,0.021483571358766884,0.09875,100.0,579.880195765592,704.8254270387108,403.33375760326743
0.0015,0.005815796978085563,0.325,100.0,773.0,704.8254270387108,403.33375760326743
0.0005,0.012442660821457476,0.2625,100.0,618.0,704.8254270387108,401.62430896896115
0.002,0.02184211831871146,0.05125,535.0,791.8812476866636,706.0,259.1812108995533
0.014,0.002500013474171505,0.36875,100.0,600.0,704.8254270387108,403.33375760326743
0.037,0.03299755009958121,0.0,560.6135020096764,710.3531653195087,704.8254270387108,193.0
0.0045,0.016057809499086865,0.05,100.0,134.0,704.8254270387108,401.62430896896115
0.0055,0.013392218740401309,0.01125,535.0,655.6977198410899,706.0,259.1812108995533
0.022,0.09196182130516485,0.0,543.8709089213124,327.0,37.0,193.0
0.128,0.01953228900351533,0.0,575.1605843872738,821.0,704.8254270387108,193.0
0.001,0.127698176993247,0.00375,535.0,357.0,731.8468328020937,259.1812108995533
0.293,0.01170226766048238,0.0,560.6135020096764,710.3531653195087,703.9892232399428,193.0
0.031,0.01699485717106564,0.00125,693.0,229.5225149804163,705.8432351138955,214.11084257038237
0.0,0.015933906484313445,1.43625,535.0,471.939564438061,706.0,259.1812108995533
0.0025,0.02865448991824166,0.00125,693.0,727.0,703.9892232399428,214.11084257038237
0.1855,0.0009101745052802642,0.75,100.0,843.7930087222169,706.0,407.13611706204915
0.0545,0.005883460603341642,0.00125,693.0,229.5225149804163,706.0,214.11084257038237
0.003,0.02561096427929374,0.015,663.5449212344433,579.880195765592,704.8254270387108,259.1812108995533
0.0015,0.0369288372149653,0.12375,693.0,710.3531653195087,706.0,214.11084257038237
0.227,0.005704612962546558,0.00125,693.0,229.5225149804163,208.0,214.11084257038237
0.0255,0.06595291955220287,0.0,543.8709089213124,618.0,37.0,193.0
0.267,0.0007194272967963844,0.3875,100.0,791.8812476866636,706.0,363.949441454954
0.0,0.04151274325835818,0.78625,693.0,843.7930087222169,731.8468328020937,214.11084257038237
0.022,0.0023381412408498893,3.34625,523.6470774500208,85.0,706.0,272.89254669343967
0.074,0.0021650707035982407,0.62625,896.0,579.880195765592,704.8254270387108,217.0
0.0255,0.018653155257922552,0.00125,693.0,807.0,705.8432351138955,214.11084257038237
0.195,0.0011758100359400038,0.175,100.0,844.5023915515343,706.3436405633591,401.62430896896115
0.002,0.015699632333473813,0.22625,663.5449212344433,618.0,704.8254270387108,259.1812108995533
0.2125,0.002101870666763063,0.015,663.5449212344433,579.880195765592,706.3436405633591,259.1812108995533
0.0,0.00811966390382931,1.47125,523.018272065072,129.00973012098595,706.3436405633591,259.1812108995533
0.1855,0.0009101745052802642,0.75,100.0,843.7930087222169,706.3436405633591,407.13611706204915
0.1785,0.016851960803528684,0.0,560.6135020096764,710.3531653195087,706.3436405633591,193.0
0.007,0.011476126760045079,0.1125,100.0,618.0,704.8254270387108,403.33375760326743
0.0025,0.01169257989020158,0.32375,663.5449212344433,601.6765998685797,704.8254270387108,259.1812108995533
0.267,0.0007194272967963844,0.3875,100.0,791.8812476866636,706.3436405633591,363.949441454954
0.0545,0.005883460603341642,0.00125,693.0,229.5225149804163,706.3436405633591,214.11084257038237
0.0,0.05621085581329265,0.05125,684.6493590350002,791.8812476866636,706.0,214.11084257038237
0.2585,0.0015157087695790276,0.1375,102.09893984748241,843.7930087222169,706.0,407.13611706204915
0.0,0.05621085581329265,0.05125,684.6493590350002,791.8812476866636,706.3436405633591,214.11084257038237
0.002,0.02184211831871146,0.05125,535.0,791.8812476866636,706.3436405633591,259.1812108995533
0.2585,0.0015157087695790276,0.1375,102.09893984748241,843.7930087222169,706.3436405633591,407.13611706204915
0.3435,0.011091994895271892,0.0,575.1605843872738,821.0,706.3436405633591,193.0
0.0045,0.02703969255655559,0.0125,136.2458263696475,297.139843397924,704.8254270387108,212.6060494690901
0.0,0.00811966390382931,1.47125,523.6470774500208,129.00973012098595,706.3436405633591,259.1812108995533
0.035,0.014387893289586826,0.00125,693.0,229.5225149804163,706.0,278.0987927841427
0.0055,0.013392218740401309,0.01125,535.0,655.6977198410899,706.3436405633591,259.1812108995533
0.267,0.0007194272967963844,0.3875,100.0,791.2939669962299,706.0,363.949441454954
0.035,0.014387893289586826,0.00125,693.0,229.5225149804163,706.3436405633591,278.0987927841427
