f1,f2,f3,x0,x1,x2,x3
0.0915,0.002380253918629247,0.05,638.0,395.0,403.3913981039855,327.1845933606639
0.0175,0.0029747485382176503,1.425,646.0,131.0,33.0,119.0
0.0025,0.0036871552342646304,1.975,646.0,131.0,824.0,119.0
0.0645,0.005320857718856327,0.00125,579.1800108036031,131.0,242.0,131.0
0.0045,0.017809745269428127,0.0125,638.0,395.0,81.0,343.0
0.003,0.006851341245189036,1.4975,646.0,137.0,531.0,119.0
0.0005,0.007098627279668509,0.0225,945.0,395.0,242.0,214.0
0.0345,0.014528528834143517,0.0,638.0,395.0,293.7211802702913,331.2051895894954
0.0645,0.005320857718856327,0.00125,579.1800108036031,131.0,242.0,131.06383958871848
0.0565,0.013716610343304184,0.0,638.0,395.0,550.0,331.2051895894954
0.032,0.0016039864800856166,0.6525,436.0087754098155,606.0,707.0,131.0
0.01,0.038148954994668666,0.0,638.0,395.0,327.3885053692226,331.2051895894954
0.3195,0.010102668516364927,0.0,601.5095173190715,395.0,293.7211802702913,131.46892020736524
0.0005,0.04409596765462171,0.0,638.0948034573571,395.0,550.0,180.02818787130838
0.3675,0.00530882806030494,0.03125,601.5095173190715,395.0,527.7618125094048,131.46892020736524
0.0635,0.00030111643418207466,0.31375,638.0,395.0,242.0,301.1945619116259
0.0105,0.035172258945605245,0.0,611.0603922470978,131.0,416.0,131.46892020736524
0.025,0.0044939001272422995,0.4875,611.0603922470978,131.0,403.3913981039855,131.46892020736524
0.167,0.012277434395763806,0.0,597.4886217081951,395.0,293.7211802702913,331.2051895894954
0.0,0.043771089538368564,0.07,638.0,131.0,25.11387936991943,343.0
0.0745,0.0031553710984799583,0.1625,591.7921410358774,705.0,812.9555108190704,131.46892020736524
0.0075,0.004945435122392505,0.12375,611.0603922470978,131.0,242.0,131.46892020736524
