day,date,f1,f2,f3,f4,calories,price,menu_names,categories
1,2026-05-03,0.0,0.01106895764400355,0.09333333333333337,0.25,2000.0,21760.0,본고장스파게티면 | 초조반상 단호박죽 | 본고장 가쓰오우동 곱빼기 | 그린비아 고단백솔루션 RTH | 비건모닝빵 | 한림육가 돼지갈비찜 | 안동찜닭 | 아이톡톡키즈도라지배즙 | 검정깨찹쌀떡(실온) | 부산 옛날 사각어묵 | 알라미피자치즈91 | 담데일리 알로에  콜라겐스틱,MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK
2,2026-05-04,0.0,0.015618598310569344,0.01666666666666663,0.4333224682831376,2000.0,23600.0,비프불고기버거 라지세트 | 철이네 낙지볶음 | 맥너겟® 4조각 | 흑염소녹용골드프리미엄 | 기순도 발효 대통밥 | 미소 국내산 고추장 제육불고기 | 미역국 | 그린)참치김치볶음밥에그말이 | 코코스 통살 닭가슴살 떡볶이맛 | 콩밭뜰 콩비지,MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | MAIN | SIDE_SOUP | SIDE_SOUP
3,2026-05-05,0.0,0.0025167243382650554,1.0204166666666667,0.45419033801116476,2000.0,48490.0,삼립)베이컨체다치즈부리또 | 찬솔 청포묵 슬라이스 | 급식대가)떡볶이어묵조림 | 군고구마빵 | 풍미가득 한입동그랑땡 | 저염 훈제 통다리살 V2 | 사이다(R) | 탕종숙식빵 | 하림이닭x동대문엽기떡볶이 소스 잘 먹은 닭다리살 마라맛 | 신형만의 속풀리는 김치 칼국수 | 그린비아 고단백솔루션 RTH,MAIN | SIDE_SOUP | SIDE_SOUP | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK
4,2026-05-06,0.0,0.007964378656997081,0.00041666666666662875,0.46372543570758923,2000.0,23990.0,그린)울트라트리플치즈버거 | 한우케일새송이죽 | 브릭브레드 롱소세지 | 볼로네제파스타 | 국밥킹 (세절)전통순대 | 오징어소면 | 애플 사이다 | 휴게소핫바김밥 | 주)3XL바싹제육불고기 | 오밀당 통단팥죽 | 사이다(L),MAIN | SIDE_SOUP | SIDE_SOUP | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK
5,2026-05-07,0.0,0.013287199153660945,0.36375,0.46372543570758923,2000.0,32730.0,스팸에그버거(마일드) | 통오징어링 | 주)뉴리챔김치볶음 | 프리미엄고려흑삼골드 | 럭히밥 로제우동볶이&대왕치즈스틱 | 베지가든 두부너겟 | 강릉최가두부 5000 | 7곡 쌀칼국수 | 한수위 미니족발 | 시그니처 슬라이스 닭다리살 투움바소스 | 101스트릿 스페셜 콜드브루커피,MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK
6,2026-05-08,0.0,0.005511031184972731,0.33208333333333323,0.46372543570758923,2000.0,31970.0,온채당 냉면사리 | 러브잇닭가슴살카레매운맛 | 허니머스타드소스 | 아이톡톡키즈도라지배즙 | 삼색 푸실리 프리마베라 | SKINLESS(스킨레스) | 헬스닭 통 닭가슴살 페퍼크림소스 | NEW통새우버거 | 프레시메이드파주장단콩되비지탕 | 닭가슴살단호박샐러드 | 망고 피치 아이스티 M,MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK
7,2026-05-09,0.0,0.04988185724590805,0.0,0.46372543570758923,2000.0,24000.0,달까스(매운맛) | 너겟킹 10조각 | 삼배체굴로 만든 어리굴젓 | 잇츠그린 브로콜리 | NEW데리버거 | 순살닭강정(매콤달콤) | 햇살닭 소스닭가슴살 블랙페퍼 | 쉐프원 두번자른 화영당면 | 구본길 양념갈비찜 | 급식대가)햄가득부대찌개 | 지로 비앙코,MAIN | SIDE_SOUP | SIDE_SOUP | DRINK | MAIN | SIDE_SOUP | SIDE_SOUP | MAIN | SIDE_SOUP | SIDE_SOUP | DRINK
