day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,베이컨 에그 맥머핀 / 직화돈육볶음 / 열혈주방 화끈큐브불족발 / 야미대추방울토마토(청포도향),샤브샤브당면 / 매콤삼치구이 / 크리미마늘소스 / 디카페인 바닐라 라떼 M,비벼진 비빔밥 / 절단손질꽃게 / 매콤한돈김치제육 / 황제비법 황칠,1998,23920
2,2026-05-08,링귀니 / 클래식이탈리안살라미 / 사랑해어 부산에서 온 천일염 옥돔 / 아이스 바닐라 라떼 미디엄,비빔메일면 누들볼 / 냉동 혼합야채2종 / 한끼 든든 김치떡만두국 / 녹용장어,주)통리챔참치마요밥바 / 샐)닭가슴살리코타샐러드 / 화이니스트 스트레이트 컷 / 세븐업골드,1997,24040
3,2026-05-09,유기농 호트밀 / 철이네 낙지볶음 / 영양국 두부양송이탕 / 홉 콤부차 루시 자몽,제부수제비반죽 / 롯데)켄터키직화핟빠매콤 / 계란찜 / 디카페인 아메리카노 라지,405)올리브푸가스 / 홈스밀 마라부대찌개 / 지파이 하바네로(L) / 데미소다레몬,1998,23980
4,2026-05-10,그라브락스 연어 파스타 누들볼 / 냉동빵가루코코넛새우 / 반숙계란 토핑 / 자연에온석류즙,크리스퍼 클래식 / 샐)구운버섯단호박샐러드 / 병천아우내순대국 / 애플 사이다,단호박팥빵(파베이크) / 목포세발낙지초무침 / 시금치크림소스치킨구이 세트 / 프리 에이에프 아페로 스프리츠,2000,24010
5,2026-05-11,휠렛버거 / 표고버섯(채) / 스팸마요김치볶음 / 균형영양식 뉴케어 하이프로틴,휴게소핫바김밥 / 통통 새우볼 / 뭘좋아할지몰라다넣어1 / 다다이차 꿀떨어지는 도라지,제부수제비반죽 / (본야끼) 닭다리살파꼬치 / 쌀눈 참전복죽 / 남양 아인슈타인,2005,24000
6,2026-05-12,더블치즈버거 / 생채움 단단한 맛있는 두부 / 명란마요 / 메리 베리 맥피즈 콜라 L,맥스파이시 상하이버거 / 꽁꽁 문어짬뽕죽 / 우리밀 깐쇼새우 / 다나사과주스,펜네 지티 리가떼 / be chef. 돼지고기장조림 / 프레쉬 롤치즈 불고기 샐러드-H / 카푸치노 라지,2003,24020
7,2026-05-13,콘치즈칠리버거 / 주)압도적리치참치마요 / 매콤한돈김치제육 / 아사히 수퍼드라이 넌 알콜릭 (330),맛있는 닭가슴살 깍두기볶음밥 / 렌지쿠캣 부드러운 매콤 데리야끼 목살 / 닭가슴살 찹스테이크 청양고추 / 카푸치노 미디엄,더빅참치마요삼각김밥 / 나가사키짬뽕 / 순도갈비 한돈소금양념수제갈비 / CALOBYE퍼펙트파워쉐이크곡물맛,2002,24020
