run_id,seed,n_evals,n_gen,elapsed_sec,n_pareto,GD,IGD,IGD+,GD+,HV,Spread,Epsilon,best_f1,best_price,best_main
0,42,50,6,0.010,4,0.000000,0.221917,0.000548,0.000000,2.681605,0.771769,1.055713,0.051879,53350.0,김치참치대왕마끼 | 상하이 치킨 스낵랩 | 삼립)메가불고기에그버거
1,43,50,6,0.010,9,0.476034,0.220829,0.173659,0.438585,2.079741,0.810510,3.566978,0.049141,79980.0,통새우슈림프버거 | 1988오리지널버거 | 에그명란삼각김밥
