run_id,seed,n_evals,n_gen,elapsed_sec,n_pareto,GD,IGD,IGD+,GD+,HV,Spread,Epsilon,best_f1,best_price,best_main
0,42,50,6,0.019,1,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,1.000000,0.043372,8100.0,
1,43,50,6,0.017,4,0.499930,0.197226,0.197226,0.499930,0.000000,0.729059,14.166223,0.076302,12980.0,
