day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,405)올리브푸가스 / 초리조(슬라이스) / 맥윙™ 2조각 / 피치 아이스티 M,더빅피자버거 / 바삭킹2조각 / 칠리마요소스,스파게티 알 네로 디 세피아 / 롱치즈스틱 / 반숙계란 토핑 / 한국배 주스 Korean Pear Juice,2003,23850
2,2026-05-08,치킨햄치즈샌드위치 / 지파이 NEW 하바네로(L) / 토뽕소스 / 스프라이트(L),본고장스파게티면 / 맥너겟® 4조각 / 샐)케이준치킨너겟샐러드 / 아메리카노 미디엄,삼립)메가불고기피자버거 / 치즈시즈닝 / 소스퐁닭 토마토살사 / 고려6년근 홍삼진액,2004,23950
3,2026-05-09,치킨데리야끼샌드위치 / MB NEW콤보그릴소시지 / 비프패티토핑 / 노니주스,프레스코 마카로니 / 어니언 시즈닝 / 써브웨이클럽샐러드 / 스테비아레몬,더블살사불고기버거 / 쉐이킹프라이 스윗어니언 / 디핑 소스 스위트 앤 사워 / 스프라이트(R),1997,23950
4,2026-05-10,BHC)뿌링치킨피자 / 해쉬 브라운 / 너겟킹 10조각 / 프리미엄리얼콜라겐5200,담)아이돌인기샌드위치 / 화이어윙2조각 / 한끼샐러드비트무화과타히니샐러드 / 뷰티 리얼 콜라겐 5000,먹물생면파스타 / 빅블랙페퍼닭가슴살샐러드 / 콘샐러드,2020,24170
5,2026-05-11,에그데리버거 / NEW)케이준치킨샐러드 / SB)케이준치킨시저샐러드랩 / 담데일리 알로에  콜라겐스틱,생스파게티(Spahetti Just heat & eat) / 후렌치 후라이 스몰 / 마이비밀클린데이밀단호박닭가슴살스테이크 / 사이다(R),삼양)탱글갈릭오일파스타 / 쉐이킹프라이 구운갈릭 / SB)리코타발사믹샐러드 / 그린팜 흑염소 진액,2034,24369
6,2026-05-12,피자)치즈피자N / 후렌치 후라이 라지 / 통오징어링 / 마이헬스 알부민진(眞),간장치킨버거 / 맥스파이시® 치킨텐더 2조각 / 못난이치즈감자 / 디카페인 아메리카노 미디움,온니 생스파게티 / 치즈토핑 / 이탈리안비엠티샐러드 / 마르니스 디카페인 블랜딩 콜드브루,2185,23570
7,2026-05-13,화이버파스타 스파게티 / 신선한 국산원유 모짜렐라 / 반숙계란 토핑 / 지로 비앙코,더블미트칠리비프버거 / 베지샐러드 / 양념감자(시즈닝미포함) / 세븐업골드,삼색 푸실리 프리마베라 / 랩)체다치즈치킨너겟샐러드랩 / 코코넛슈림프(3조각)+스위트칠리소스 / 딥브라운 콜드브루,2134,30480
