day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,더블 미라클버거 / 맥스파이시® 치킨텐더 2조각 / 마이비밀클린데이밀단호박닭가슴살스테이크 / 바리스타 골드 밀크,팔도)볼케이노까르보나라 / 소스퐁닭 토마토살사 / 해쉬 브라운 / 환타® 라지,밀 또띠아 실온 / 어니언 시즈닝 / 반숙계란 토핑,2016,23900
2,2026-05-08,하와이안로코모코 / 샐)케이준치킨너겟샐러드 / 후렌치 후라이 미디엄 / 예찬원 유기농 레몬즙,더블치즈버거 / 치즈시즈닝 / 써브웨이클럽샐러드 / 맥주효모 비오틴 10000,더빅피자버거 / 후렌치 후라이 스몰 / 칠리마요소스 / 프리미엄리얼콜라겐5200,2027,23600
3,2026-05-09,꼰낄리오니리가띠 / 살시챠 갈릭(Salsiccia arlic) / 콘샐러드 / 흑염소녹용골드프리미엄,본고장스파게티면 / 롱치즈스틱 / 맥너겟® 4조각 / 사이다(L),빅불고기버거 / 한끼샐러드비트무화과타히니샐러드 / 화이어윙2조각,1989,23880
4,2026-05-10,알파벳토 / 바삭킹2조각 / 디핑 소스 스위트 앤 사워 / 트루맘 뉴클래스 2,생스파게티(Spahetti Just heat & eat) / 스테이크샐러드 / 못난이치즈감자 / CALOBYE퍼펙트파워쉐이크곡물맛,햄)햄에그모닝머핀 / MB NEW콤보그릴소시지 / 비프패티토핑 / 뷰티 리얼 콜라겐 5000,1990,23720
5,2026-05-11,치즈버거 / 닭가슴살양송이스프 / 통오징어링 / 녹용장어,온니 생스파게티 / 맥윙™ 2조각 / 너겟킹 10조각 / 마르니스 디카페인 블랜딩 콜드브루,더블살사불고기버거 / 쉐이킹프라이 구운갈릭 / 진심을담은칡즙100,1997,24570
6,2026-05-12,햄)뉴베이컨에그모닝머핀 / 토뽕소스 / 코코넛슈림프(3조각)+스위트칠리소스,더블불새버거 / 지파이 하바네로(L) / 쉐이킹프라이 스윗어니언 / 지로 비앙코,화이버파스타 스파게티 / bibio 비비고갈비탕 트레이더스전용 / 즉석삼치구이 / 명근당 프리미엄 흑염소 진액,2067,22060
7,2026-05-13,프레스코 마카로니 / 빅블랙페퍼닭가슴살샐러드 / NEW)케이준치킨샐러드 / 프리마파베 블랑 드 블랑 스파클링 Non alcoholic,양식세트 / 크리스퍼 랩 양념 치킨 / SB)리코타발사믹샐러드 / 홉 콤부차 루시 자몽,세미 디 시코리아 / 양념감자(시즈닝미포함) / 카니쵸니비엔나,2121,26620
