day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,트리플딥치즈싸이버거 / 치즈시즈닝 / 콘샐러드 / 오트몬드프로틴ZEROSUAR쿠키앤크림,베지샌드위치 / 해쉬 브라운 / 못난이치즈감자 / 트루맘 뉴클래스 2,먹물생면파스타 / 소스퐁닭 토마토살사 / 어니언 시즈닝 / 하츄핑의 딸기우유,2002,23870
2,2026-05-08,밀 또띠아 실온 / 바삭킹2조각 / MB NEW콤보그릴소시지 / 피치 아이스티 M,더빅피자버거 / 로스트치킨샐러드 / 토뽕소스,온니 생스파게티 / 비프패티토핑 / 통오징어링 / 지로 비앙코,1997,23840
3,2026-05-09,화이버파스타 스파게티 / 화이어윙2조각 / 롱치즈스틱 / 아나수 애플사이다비니거 비타민열매,크리스퍼 랩 / 크리미마늘소스 / 맥스파이시® 치킨텐더 2조각 / 카페라떼 라지,햄치게샌드위치 / 칠리마요소스 / 맥너겟® 4조각 / 아메리카노 미디엄,2005,24270
4,2026-05-10,롯데)더블치즈불고기버거 / 지파이 하바네로(L) / 크리스퍼 랩 양념 치킨 / 뷰티 리얼 콜라겐 5000,토르틸리오니 / 디핑 소스 스위트 앤 사워 / 반숙계란 토핑 / 베지밀 검은콩 저당 두유,생스파게티(Spahetti Just heat & eat) / 써브웨이클럽샐러드 / 한끼샐러드비트무화과타히니샐러드 / 야미대추방울토마토(청포도향),2001,24040
5,2026-05-11,콘치즈칠리버거 / 너겟킹 10조각 / 코코넛슈림프(3조각)+스위트칠리소스 / CALOBYE퍼펙트파워쉐이크곡물맛,제육소스오므라이스 세트 / 쉐이킹프라이 구운갈릭 / SB)리코타발사믹샐러드 / 예버 펀 논 알코홀릭,콘킬리오니 트리스 / 마이비밀클린데이밀단호박닭가슴살스테이크 / NEW)케이준치킨샐러드 / 비소라 시그니처 블렌드 콜드브루 썬라이트,2039,24260
6,2026-05-12,더블미트칠리비프버거 / 후렌치 후라이 미디엄 / 카니쵸니비엔나 / 세븐업골드,삼색 푸실리 프리마베라 / 이탈리안비엠티샐러드 / 베지샐러드 / 녹용장어,더블살사불고기버거 / 후렌치 후라이 스몰 / 맥윙™ 2조각 / 프리마파베 블랑 드 블랑 스파클링 Non alcoholic,2155,25250
7,2026-05-13,본고장스파게티면 / 양념감자(시즈닝미포함) / 랩)체다치즈치킨너겟샐러드랩 / 도이 콜롬비아 디카페인,간장치킨버거 / 빅블랙페퍼닭가슴살샐러드 / SB)케이준치킨시저샐러드랩 / 흑염소녹용골드프리미엄,알파벳토 / 코코넛슈림프(6조각)+스위트칠리소스 / 샐)케이준치킨너겟샐러드 / 황제 생녹용 육골진액,2220,28729
