day,date,breakfast,lunch,dinner,total_calories,total_price
1,2026-05-07,빅불고기버거 / 너겟킹 8조각 / 부드러운 닭가슴살 스테이크 오리지널 / 쏘굿 아몬드 오리지널,담)참치샐러드샌드위치 / 샐)훈제닭가슴살샐러드 / 금미옥)국물떡볶이컵 / 지로 비앙코,유부&햄듬뿍김밥세트 / 황태채무침 / 화이어윙2조각 / 오트밀초코라떼B,2004,23990
2,2026-05-08,치킨 치아바타 / 랩)체다치즈치킨너겟샐러드랩 / 스위트칠리소스 / 연세 아이처음주스 배도라지,맛있는 닭가슴살 깍두기볶음밥 / 초계명가 왕갈비탕 / 비엘티샐러드 / 드립 커피 라지,맛있는 닭가슴살 깍두기볶음밥 / 크리미양념소스 / 알래스칸의 비밀 수제집맛 어묵바 콘치즈 / 메리 베리 맥피즈 콜라 L,2002,24000
3,2026-05-09,오리엔탈스타일인스턴트누들 / 디아블로소스 / New 머스타드소스 / KOINDO 유자차 (KOINDO Citron Pulp Drink),삼립)메가불고기체다버거 / 직화무뼈닭발 / New 머스타드소스 / 레몬에이드(R),참치마요듬뿍김밥 / 풀)베이컨참치마요 / 웅스빌 소시지(갈릭맛) / 티가든 콤부차 석류&사과,1996,24000
4,2026-05-10,405)올리브푸가스 / 코코넛슈림프(3조각)+스위트칠리소스 / 닭가슴살 프랑크 스파이시꼬치 / 고려홍삼액골드,이승례만두 / 바삭킹2조각 / 리얼 어니언링(R) / 명근당 프리미엄 흑염소 진액,로티셰리바비큐치킨샌드위치 / 흰살생선김감자퀴노아죽 / 치킨다리 1조각 / 타바론 얼그레이 밀크티,1999,23990
5,2026-05-11,불고기와퍼 / 스위트칠리소스 / 정성온 딱 한끼 부대찌개 / 환타® 라지,더빅뉴전주비빔삼각 / 급식대가)햄가득부대찌개 / 새벽랜치 한돈 고추장불고기 / 슈퍼100복숭아,끼니코라 매콤 라볶이 / 쉬림프샐러드 / 한우돈마루 한우우족탕(멸균) / Dr.NOSU 닥터엔오수,1994,24020
6,2026-05-12,롯데)육즙가득삼겹살쌈장김밥 / be chef. 돼지고기장조림 / 동원YES 인생닭강정 / 카페라떼 라지,뉴전주비빔삼각김밥 / 초록마을 모둠 조개탕 / 주)뉴압도적마늘제육깻잎 / 코카콜라(L),에그마요묵은지김밥 / 이탈리안비엠티샐러드 / 이채담매운불김치 / 황제흑삼정프리미엄,2003,23950
7,2026-05-13,불고기 샐러드 / 야마구라게 (150) / 아하 감자 고기손만두 / 그린팜 흑염소 진액,405)단백질식빵 / 도)압도적뉴한돈간장불백 / 파래연근튀김 / 아침애 찐 수정과,샌)통밀햄치즈샌드 / 지파이 하바네로(L) / 매콤삼치구이 / 알부민 맥스 99,2004,24100
